X	Y
232.500	352.500
232.183	353.454
231.867	354.409
231.550	355.363
231.233	356.317
230.915	357.271
230.597	358.225
230.279	359.179
229.960	360.132
229.640	361.085
229.319	362.038
228.997	362.991
228.674	363.943
228.350	364.895
228.025	365.846
227.698	366.797
227.370	367.748
227.041	368.698
226.709	369.647
226.376	370.596
226.041	371.544
225.704	372.491
225.365	373.438
225.023	374.383
224.680	375.328
224.333	376.272
223.984	377.215
223.632	378.157
223.277	379.098
222.919	380.037
222.558	380.975
222.193	381.913
221.825	382.848
221.453	383.782
221.077	384.715
220.697	385.646
220.313	386.575
219.924	387.502
219.531	388.428
219.133	389.351
218.729	390.272
218.321	391.191
217.909	392.108
217.492	393.023
217.070	393.935
216.644	394.846
216.214	395.755
215.780	396.662
215.341	397.567
214.899	398.470
214.454	399.371
214.005	400.271
213.552	401.169
213.097	402.065
212.638	402.960
212.177	403.853
211.713	404.746
211.247	405.636
210.779	406.526
210.308	407.415
209.836	408.303
209.362	409.189
208.887	410.076
208.411	410.961
207.934	411.846
207.457	412.731
206.978	413.616
206.500	414.500
