 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3655.225,3145,4385,3637.000,1,50,63.033
2,3672.100,3100,4289,3652.500,1,51,63.033
3,3682.486,3182,4733,3653.500,1,52,63.033
4,3682.152,3246,4526,3664.000,1,53,63.033
5,3699.786,3077,4598,3686.500,1,54,63.033
6,3690.964,3240,4591,3666.000,1,55,63.033
7,3706.922,3309,4618,3684.500,1,56,63.033
8,3682.109,3226,4292,3659.000,1,57,63.033
9,3679.588,3180,4374,3668.500,1,58,63.033
10,3692.395,3185,4495,3674.000,1,59,63.369
11,3724.098,3204,4737,3711.000,1,60,63.369
12,3707.642,3217,4521,3678.000,1,61,63.369
13,3716.624,3263,4373,3700.000,1,62,63.369
14,3731.042,3291,4587,3699.000,1,63,63.369
15,3715.736,3231,4672,3699.000,1,64,63.369
16,3696.526,3219,4485,3687.000,1,65,63.369
17,3712.537,3258,4560,3698.000,1,66,63.369
18,3726.291,3199,4852,3706.000,1,67,63.369
19,3732.267,3252,4483,3707.000,1,68,63.369
20,3752.726,3131,4827,3733.000,1,69,63.369
21,3755.617,3305,5218,3724.000,1,70,63.369
22,3736.788,3208,4885,3703.000,1,71,63.369
23,3753.692,3261,4867,3729.000,1,72,63.369
24,3752.680,3296,4467,3723.000,1,73,63.369
25,3729.459,3226,4937,3694.000,1,74,63.369
26,3736.981,3199,4641,3707.000,1,75,63.369
27,3734.179,3293,4667,3711.000,1,76,63.369
28,3742.691,3258,4554,3722.000,1,77,63.369
29,3742.572,3303,4895,3704.000,1,78,63.369
30,3735.667,3230,4907,3713.000,1,79,63.369
31,3712.278,3218,4684,3690.000,1,80,63.369
32,3726.644,3253,4639,3705.000,1,81,63.369
33,3752.555,3325,4928,3732.000,1,82,63.369
34,3740.771,3301,4860,3713.000,1,83,63.369
35,3746.616,3276,4746,3731.000,1,84,63.369
36,3739.695,3256,4754,3717.000,1,85,63.369
37,3756.346,3271,4846,3728.000,1,86,67.145
38,3744.506,3177,5279,3711.000,1,87,67.145
39,3734.176,3214,4755,3719.500,1,88,67.145
40,3752.159,3245,4721,3722.000,1,89,70.616
41,3743.418,3280,4803,3712.000,1,90,70.616
42,3794.914,3250,5000,3775.000,1,91,72.208
43,3782.245,3261,4831,3747.000,1,92,72.208
44,3803.167,3295,5105,3766.500,1,93,72.208
45,3824.747,3216,4950,3763.500,1,94,72.208
46,3828.929,3186,4843,3788.500,1,95,72.208
47,3823.466,3299,4945,3775.000,1,96,72.208
48,3816.085,3281,5115,3777.000,1,97,72.208
49,3810.025,3290,4926,3766.500,1,98,72.208
50,3825.347,3275,5612,3776.000,1,99,72.208
51,3822.702,3163,5156,3779.500,1,100,72.208
52,3816.049,3244,5050,3757.000,1,101,72.208
53,3817.889,3230,5343,3772.000,1,102,72.208
54,3786.074,3314,4870,3733.500,1,103,72.208
55,3806.834,3197,5056,3763.000,1,104,74.130
56,3830.543,3294,4973,3776.000,1,105,74.130
57,3834.937,3202,5191,3772.000,1,106,74.130
58,3844.079,3230,5437,3787.000,1,107,74.130
59,3853.523,3287,5483,3803.000,1,108,74.130
60,3877.498,3289,5371,3831.000,1,109,74.130
61,3862.316,3261,5238,3807.000,1,110,74.130
62,3883.381,3264,5304,3840.000,1,111,74.130
63,3889.425,3280,5390,3837.000,1,112,74.130
64,3889.770,3235,5430,3830.000,1,113,74.130
65,3901.806,3279,5308,3848.000,1,114,74.130
66,3884.409,3295,5379,3815.000,1,115,74.130
67,3901.240,3257,5566,3842.000,1,116,74.130
68,3906.887,3365,5438,3835.000,1,117,74.130
69,3910.172,3263,5366,3843.000,1,118,74.130
70,3894.186,3275,5359,3830.000,1,119,74.130
71,3902.916,3265,5744,3841.000,1,120,74.130
72,3915.513,3308,5654,3836.000,1,121,74.130
73,3934.438,3341,5349,3875.000,1,122,74.130
74,3969.264,3268,6050,3886.000,1,123,74.130
75,3954.210,3277,5628,3877.000,1,124,74.130
76,3958.136,3232,5268,3904.000,1,125,74.130
77,3944.224,3220,6393,3853.000,1,126,74.130
78,3955.313,3203,5798,3864.000,1,127,74.130
79,3951.924,3290,6071,3860.000,1,128,74.130
