 ,Value
1,4571.184
2,4488.729
3,4494.850
4,4374.702
5,4450.611
6,4578.470
7,4552.099
8,4573.019
9,4488.906
10,4504.415
11,4479.665
12,4546.006
13,4449.902
14,4492.118
15,4507.413
16,4488.180
17,4481.220
18,4485.913
19,4577.763
20,4456.737
21,4427.489
22,4492.156
23,4351.654
24,4415.174
25,4384.496
26,4273.885
27,4347.230
28,4329.560
29,4348.022
30,4341.476
31,4331.477
32,4341.427
33,4280.350
34,4225.973
35,4279.303
36,4238.459
37,4305.554
38,4185.184
39,4230.366
40,4271.526
41,4090.950
42,4167.607
43,4152.324
44,4068.125
45,4128.819
46,4140.360
47,4116.271
48,4085.472
49,4082.652
50,4027.490
51,4029.188
52,4091.084
53,4014.091
54,4114.349
55,4267.615
56,4176.882
57,4112.129
58,4096.279
59,4103.396
60,4109.486
61,4138.086
62,4098.758
63,4047.150
64,4116.590
65,4148.619
66,4147.916
67,4060.420
68,3998.123
69,4138.821
70,4087.988
71,4082.363
72,3970.904
73,4012.747
74,4200.346
75,4180.751
76,4059.870
77,4040.607
78,4009.246
79,4154.510
80,4194.742
81,4074.679
82,4014.403
83,4064.194
84,4021.058
85,4078.815
86,4127.996
87,4132.257
88,4137.670
89,4076.154
90,4098.752
91,4149.298
92,4059.389
93,4008.411
94,4105.151
95,4115.136
96,4114.697
97,4152.840
98,4117.711
99,4201.333
100,4262.075
101,4199.826
102,4269.001
103,4217.696
104,4276.664
105,4107.450
106,4257.846
107,4253.238
108,4125.851
109,4115.517
110,4057.614
111,4098.331
112,4126.506
113,4013.722
114,3922.369
115,3996.810
116,4003.169
117,3966.010
118,3893.489
119,3926.792
120,4107.101
121,4114.623
122,4126.630
123,4258.200
124,4359.217
125,4239.431
126,4328.348
127,4262.329
128,4266.833
129,4187.684
130,4168.708
131,4088.954
132,4184.604
133,4200.372
134,4169.563
135,4363.226
136,4370.645
137,4233.737
138,4172.341
139,4281.954
140,4357.160
141,4286.219
142,4246.327
143,4143.289
144,4290.340
145,4222.557
146,4123.923
147,4159.996
148,4169.031
149,4041.101
150,4145.904
151,4169.395
152,4148.677
153,4152.298
154,4203.212
155,4238.434
156,4069.519
157,4112.151
158,4245.057
159,4168.009
160,4318.975
161,4290.049
162,4327.285
163,4346.488
164,4337.270
165,4324.711
166,4229.736
167,4161.726
168,4129.996
169,4191.536
170,4290.835
171,4267.273
172,4278.931
173,4121.181
174,4082.742
175,4155.400
176,4145.557
177,4087.513
178,4253.385
179,4238.508
180,4193.689
181,4265.932
182,4312.545
183,4189.687
184,4355.771
185,4264.110
186,4281.864
187,4232.507
188,4312.960
189,4293.807
190,4289.232
191,4320.773
192,4282.208
193,4290.508
194,4269.664
195,4303.018
196,4361.574
197,4352.306
198,4404.287
199,4227.762
200,4320.448
201,4359.819
202,4347.081
203,4392.591
204,4286.615
205,4484.877
206,4461.500
207,4481.120
208,4398.027
209,4375.860
210,4440.167
211,4501.903
212,4455.347
213,4301.211
214,4196.516
215,4326.923
216,4330.346
217,4347.999
218,4381.234
219,4218.744
220,4211.861
221,4106.295
222,4111.746
223,4178.356
224,4242.001
225,4298.904
226,4455.853
