X	Y
87.000	509.000
87.848	509.538
88.694	510.077
89.539	510.619
90.381	511.166
91.219	511.719
92.052	512.279
92.879	512.848
93.698	513.427
94.509	514.018
95.310	514.623
96.100	515.244
96.876	515.880
97.636	516.535
98.381	517.209
99.106	517.903
99.809	518.619
100.488	519.358
101.141	520.120
101.766	520.905
102.360	521.715
102.920	522.547
103.443	523.404
103.930	524.282
104.380	525.179
104.796	526.092
105.180	527.020
105.535	527.958
105.863	528.907
106.165	529.864
106.445	530.828
106.704	531.798
106.944	532.773
107.167	533.752
107.374	534.734
107.569	535.718
107.751	536.705
107.923	537.694
108.085	538.685
108.241	539.677
108.389	540.669
108.534	541.663
108.674	542.657
108.812	543.651
108.950	544.645
109.088	545.639
109.227	546.633
109.370	547.627
109.518	548.620
109.672	549.612
109.832	550.603
109.997	551.593
110.169	552.582
110.346	553.570
110.528	554.557
110.716	555.543
110.909	556.528
111.106	557.512
111.308	558.495
111.514	559.478
111.724	560.459
111.938	561.440
112.155	562.420
112.374	563.400
112.597	564.379
112.821	565.357
113.048	566.335
113.276	567.312
113.505	568.290
113.735	569.267
113.966	570.243
114.197	571.220
114.428	572.197
114.659	573.174
114.890	574.151
115.120	575.128
115.350	576.105
115.580	577.082
115.810	578.059
116.039	579.036
116.268	580.014
116.497	580.991
116.726	581.968
116.954	582.946
117.182	583.923
117.410	584.901
117.638	585.878
117.866	586.856
118.094	587.834
118.322	588.811
118.549	589.789
118.776	590.767
119.004	591.744
119.231	592.722
119.458	593.700
119.685	594.678
119.912	595.655
120.139	596.633
120.366	597.611
120.593	598.589
120.820	599.567
121.046	600.544
121.273	601.522
121.500	602.500
