 ,Value
1,4520.843
2,4592.139
3,4468.548
4,4508.894
5,4471.419
6,4417.776
7,4438.736
8,4537.246
9,4609.611
10,4576.199
11,4446.944
12,4536.766
13,4611.960
14,4671.072
15,4865.720
16,4654.292
17,4495.197
18,4490.833
19,4597.533
20,4604.333
21,4594.983
22,4642.026
23,4587.862
24,4652.671
25,4591.320
26,4595.062
27,4639.241
28,4669.281
29,4616.914
30,4633.369
31,4701.686
32,4682.354
33,4675.481
34,4769.546
35,4733.232
36,4577.605
37,4630.998
38,4743.628
39,4769.853
40,4879.777
41,4894.345
42,4923.650
43,4791.291
44,4767.682
45,4854.202
46,4905.604
47,4910.413
48,4883.351
49,4840.726
50,4851.194
51,4858.444
52,4878.617
53,4710.807
54,4741.254
55,4781.987
56,4842.593
57,4769.885
58,4797.839
59,4676.798
60,4748.679
61,4720.967
62,4757.155
63,4790.668
64,4814.351
65,4817.449
66,4723.608
67,4649.489
68,4590.684
69,4645.354
70,4599.807
71,4636.791
72,4614.124
73,4554.182
74,4548.574
75,4447.727
76,4527.083
77,4436.676
78,4409.096
79,4402.950
80,4394.837
81,4453.315
82,4403.983
83,4432.256
84,4470.360
85,4601.458
86,4541.382
87,4557.033
88,4575.970
89,4562.871
90,4520.333
91,4525.577
92,4530.232
93,4561.111
94,4670.104
95,4521.310
96,4530.824
97,4615.175
98,4656.353
99,4519.474
100,4519.298
101,4369.275
