 ,Value
1,4056.569
2,4038.154
3,4077.642
4,4189.042
5,4118.450
6,4147.638
7,4073.541
8,4031.044
9,3898.587
10,3990.489
11,4015.635
12,4248.277
13,4197.764
14,4200.841
15,4191.025
16,4261.905
17,4256.623
18,4210.045
19,4234.122
20,4191.946
21,4031.862
22,4076.081
23,4076.546
24,4070.021
25,4061.543
26,4026.720
27,4022.269
28,4009.740
29,3953.075
30,3950.963
31,4014.578
32,4073.612
33,4150.938
34,4145.475
35,4109.233
36,4251.555
37,4133.669
38,4058.776
39,4160.770
40,4215.948
41,4257.416
42,4177.624
43,4067.088
44,4125.487
45,4138.347
46,4114.232
47,4117.712
48,4098.167
49,4054.952
50,4116.356
51,4193.762
52,4108.459
