 ,Value
1,4408.829
2,4410.684
3,4599.794
4,4689.817
5,4836.459
6,4737.802
7,4647.933
8,4593.284
9,4412.840
10,4406.059
11,4263.539
12,4466.613
13,4306.960
14,4349.397
15,4300.629
16,4553.737
17,4517.885
18,4578.864
19,4586.619
20,4490.755
21,4377.837
22,4336.286
23,4372.231
24,4564.699
25,4782.456
26,4710.152
27,4827.221
28,4762.918
29,4538.560
30,4493.408
31,4418.671
32,4486.557
33,4426.242
34,4351.501
35,4422.270
36,4396.120
37,4419.079
38,4382.160
39,4451.747
40,4415.068
41,4359.981
42,4444.633
43,4338.304
44,4422.143
45,4336.643
46,4373.330
47,4323.625
48,4375.995
49,4294.609
50,4396.529
51,4500.554
52,4592.617
53,4574.978
54,4769.196
55,4598.159
56,4501.457
57,4500.609
58,4328.837
59,4363.457
60,4383.947
61,4413.585
62,4424.753
63,4390.557
64,4416.965
65,4407.849
66,4381.059
67,4381.257
68,4310.646
69,4300.758
70,4299.766
71,4504.648
72,4672.045
73,4758.826
74,4988.714
75,5131.964
76,4972.683
77,4834.635
78,4598.217
79,4492.383
80,4467.865
81,4385.656
82,4702.628
83,4577.778
