 ,Value
1,4326.249
2,4340.400
3,4377.539
4,4419.493
5,4468.849
6,4544.016
7,4709.838
8,4530.030
9,4534.736
10,4372.502
11,4318.792
12,4269.655
13,4183.519
14,4329.997
15,4322.602
16,4294.640
17,4236.707
18,4338.392
19,4279.532
20,4211.859
21,4284.843
22,4208.944
23,4393.425
24,4311.759
25,4383.914
26,4463.551
27,4640.535
28,4567.936
29,4627.455
30,4319.828
31,4156.495
32,4229.886
33,4278.587
34,4445.210
35,4307.517
36,4272.834
37,4186.239
38,4215.849
39,4252.499
40,4276.347
41,4170.346
42,4182.397
43,4188.370
44,4193.667
45,4199.440
46,4277.162
47,4189.123
48,4172.145
49,4300.401
50,4303.702
51,4198.087
52,4232.347
53,4321.857
54,4446.091
55,4607.985
56,4528.928
57,4488.669
58,4357.693
59,4240.617
60,4190.496
61,4183.557
62,4199.375
63,4276.384
64,4359.951
65,4431.154
66,4451.614
67,4312.189
68,4184.431
69,4167.196
70,4253.589
71,4234.536
72,4384.022
73,4395.819
74,4362.529
75,4503.324
76,4614.688
77,4588.905
78,4394.247
79,4394.685
80,4317.312
81,4327.888
82,4420.548
83,4409.822
84,4589.941
