 ,Value
1,3636.360
2,3748.991
3,3798.464
4,3828.884
5,3842.044
6,3826.911
7,3854.637
8,3838.106
9,3791.909
10,3816.194
11,3719.458
12,3752.989
13,3737.107
14,3780.102
15,3727.875
16,3653.468
17,3700.047
18,3636.655
19,3619.203
20,3626.963
21,3704.479
22,3694.113
23,3700.458
24,3671.005
25,3702.916
26,3693.869
27,3716.038
28,3721.559
29,3789.862
30,3749.914
31,3737.090
32,3693.597
33,3685.706
34,3640.619
35,3720.906
36,3833.473
37,3745.198
38,3760.161
39,3731.865
40,3753.190
41,3716.725
42,3748.581
43,3680.077
44,3689.698
45,3794.347
46,3786.711
47,3754.607
48,3810.418
49,3764.277
50,3747.005
51,3772.737
52,3742.179
53,3750.864
54,3786.088
55,3752.470
56,3801.138
57,3639.583
58,3653.110
59,3699.599
60,3700.010
61,3682.033
62,3659.339
63,3663.520
64,3653.293
65,3671.303
66,3684.099
67,3679.013
68,3708.899
69,3699.664
70,3756.434
71,3717.602
72,3742.269
73,3712.680
