 ,Value
1,4485.161
2,4559.364
3,4740.931
4,4960.701
5,4998.377
6,4816.980
7,4769.974
8,4607.579
9,4553.565
10,4512.121
11,4530.463
12,4443.340
13,4450.139
14,4483.291
15,4517.803
16,4523.590
17,4521.711
18,4426.217
19,4554.387
20,4415.204
21,4471.735
22,4330.868
23,4351.031
24,4671.386
25,4744.754
26,4757.114
27,4688.539
28,4537.452
29,4326.907
30,4502.203
31,4470.798
32,4381.907
33,4410.837
34,4452.368
35,4382.975
36,4371.503
37,4434.312
38,4442.197
39,4386.687
40,4442.557
41,4460.653
42,4425.923
43,4361.403
44,4538.792
45,4330.787
46,4377.032
47,4280.373
48,4407.105
49,4561.747
50,4580.438
51,4542.854
52,4511.185
53,4615.276
54,4654.314
55,4673.888
56,4759.988
57,4636.453
58,4517.120
59,4332.925
60,4391.009
61,4319.883
62,4266.811
63,4370.353
64,4355.718
65,4346.721
66,4162.132
67,4197.622
68,4271.634
69,4349.006
70,4395.106
71,4352.248
72,4440.857
73,4698.894
74,4875.820
75,4976.600
76,4988.663
77,4893.342
78,4804.658
79,4703.374
80,4684.858
81,4694.174
82,4671.486
83,4491.862
