 ,Value
1,4382.657
2,4341.043
3,4209.819
4,4174.337
5,4287.336
6,4367.907
7,4444.813
8,4530.869
9,4640.669
10,4533.712
11,4490.678
12,4423.035
13,4315.831
14,4230.605
15,4281.431
16,4418.381
17,4403.145
18,4305.389
19,4271.995
20,4314.584
21,4151.639
22,4153.989
23,4295.943
24,4438.403
25,4306.451
26,4154.711
27,4164.654
28,4237.111
29,4251.235
30,4352.001
31,4302.010
32,4278.975
33,4214.988
34,4188.299
35,4344.886
36,4264.314
37,4152.012
38,4222.240
39,4186.800
40,4196.106
41,4137.627
42,4104.943
43,4078.012
44,4139.746
45,4127.537
46,4116.839
47,4138.409
48,4167.447
49,4284.128
50,4199.189
51,4189.864
52,4162.858
53,4172.149
54,4325.792
55,4466.883
56,4306.470
57,4391.116
58,4496.195
59,4584.131
60,4421.884
61,4232.247
62,4200.435
63,4100.393
64,4186.563
65,4139.610
66,4197.856
67,4236.180
68,4368.606
69,4222.545
70,4231.541
71,4258.923
72,4249.798
73,4165.774
74,4048.928
75,4110.603
76,4310.577
77,4470.257
78,4400.071
79,4315.930
80,4446.299
81,4530.061
82,4294.330
83,4296.181
84,4354.900
