 ,Value
1,4430.940
2,4272.292
3,4359.377
4,4399.751
5,4398.607
6,4439.027
7,4402.126
8,4446.468
9,4522.329
10,4547.270
11,4495.474
12,4544.907
13,4621.890
14,4494.543
15,4401.827
16,4557.151
17,4798.925
18,4646.375
19,4686.708
20,4565.005
21,4559.668
22,4521.167
23,4604.451
24,4703.002
25,4734.148
26,4635.272
27,4566.784
28,4507.402
29,4454.672
30,4422.536
31,4255.810
32,4327.341
33,4293.963
34,4298.422
35,4479.331
36,4393.796
37,4336.071
38,4279.058
39,4444.192
40,4399.769
41,4545.230
42,4511.286
43,4606.051
44,4686.962
45,4911.320
46,4792.887
47,4658.031
48,4592.269
49,4483.765
50,4428.275
51,4473.131
52,4365.865
53,4495.386
54,4620.411
55,4480.276
56,4551.216
57,4607.928
58,4671.181
59,4756.253
60,4639.593
61,4714.044
62,4752.577
63,4804.081
64,4814.464
65,4896.268
66,4741.572
67,4554.517
68,4363.006
69,4395.171
70,4548.532
71,4909.258
72,5171.563
73,5198.212
74,4956.334
75,4771.314
76,4613.336
77,4763.252
78,4784.719
