X	Y
431.000	216.000
431.933	215.628
432.865	215.256
433.798	214.884
434.731	214.512
435.664	214.141
436.597	213.770
437.530	213.399
438.463	213.029
439.397	212.659
440.330	212.290
441.264	211.922
442.199	211.554
443.133	211.187
444.068	210.821
445.004	210.456
445.939	210.091
446.875	209.728
447.812	209.366
448.749	209.005
449.686	208.646
450.624	208.287
451.563	207.930
452.502	207.575
453.442	207.221
454.382	206.868
455.322	206.517
456.264	206.168
457.206	205.820
458.149	205.475
459.092	205.131
460.036	204.789
460.981	204.449
461.926	204.111
462.873	203.775
463.820	203.442
464.768	203.111
465.716	202.781
466.666	202.455
467.616	202.130
468.567	201.808
469.519	201.489
470.472	201.172
471.425	200.857
472.379	200.545
473.334	200.234
474.290	199.926
475.246	199.620
476.203	199.316
477.161	199.013
478.119	198.713
479.077	198.414
480.037	198.118
480.996	197.822
481.957	197.529
482.917	197.237
483.878	196.946
484.840	196.657
485.802	196.370
486.764	196.083
487.727	195.798
488.690	195.514
489.654	195.232
490.618	194.950
491.582	194.669
492.546	194.390
493.511	194.111
494.475	193.833
495.441	193.556
496.406	193.280
497.371	193.004
498.337	192.729
499.303	192.454
500.269	192.180
501.235	191.907
502.201	191.634
503.168	191.361
504.134	191.088
505.100	190.816
506.067	190.544
507.033	190.272
508.000	190.000
