 ,Value
1,3654.168
2,3662.523
3,3587.709
4,3579.681
5,3590.130
6,3593.678
7,3607.685
8,3601.749
9,3533.069
10,3577.688
11,3571.625
12,3556.302
13,3580.067
14,3610.760
15,3541.860
16,3619.693
17,3560.229
18,3555.078
19,3613.513
20,3560.662
21,3623.259
22,3641.416
23,3564.397
24,3535.512
25,3583.034
26,3612.723
27,3603.871
28,3584.944
29,3685.844
30,3601.232
31,3599.010
32,3613.408
33,3611.190
34,3584.724
35,3688.515
36,3683.113
37,3639.785
38,3536.321
39,3546.096
40,3600.386
41,3581.700
42,3588.238
43,3578.275
44,3608.122
45,3627.808
46,3577.116
47,3563.424
48,3539.134
49,3571.681
50,3632.214
51,3595.794
52,3577.299
53,3600.215
54,3588.305
55,3591.296
56,3596.314
57,3601.662
58,3609.840
59,3625.541
60,3604.772
61,3672.177
62,3691.306
63,3685.578
64,3637.896
65,3600.069
66,3633.320
67,3668.910
68,3665.959
69,3648.425
70,3703.897
71,3733.890
72,3720.931
73,3725.585
74,3639.350
75,3660.867
76,3691.019
77,3698.374
78,3621.123
79,3692.390
80,3621.073
81,3654.426
82,3695.510
83,3648.554
84,3674.149
85,3642.891
86,3659.473
87,3717.582
88,3705.883
89,3652.800
90,3711.887
91,3697.630
92,3633.040
93,3682.922
94,3650.164
95,3680.003
96,3683.499
97,3663.938
98,3623.210
99,3600.985
