 ,Value
1,3554.076
2,3617.501
3,3568.308
4,3633.542
5,3551.872
6,3551.159
7,3546.909
8,3565.515
9,3485.326
10,3585.171
11,3540.462
12,3497.769
13,3492.010
14,3493.972
15,3512.537
16,3496.973
17,3457.850
18,3485.241
19,3516.455
20,3537.880
21,3563.711
22,3555.256
23,3504.164
24,3500.763
25,3505.387
26,3475.003
27,3545.129
28,3533.568
29,3513.464
30,3515.186
31,3496.937
32,3497.059
33,3444.270
34,3464.521
35,3422.282
36,3446.145
37,3529.009
38,3491.092
39,3433.710
40,3471.556
41,3473.257
42,3449.670
43,3471.200
44,3512.752
45,3434.820
46,3455.999
47,3487.064
48,3508.331
49,3506.373
50,3496.706
51,3560.610
52,3589.619
53,3526.665
54,3514.641
55,3546.961
56,3514.292
57,3452.171
58,3555.423
59,3465.015
60,3436.395
61,3454.176
62,3481.535
63,3467.852
64,3507.246
65,3460.102
66,3472.295
67,3511.726
68,3505.157
69,3506.219
70,3482.982
71,3486.068
72,3492.031
73,3497.617
74,3501.390
75,3503.969
76,3551.289
77,3548.151
78,3480.481
79,3533.755
80,3472.474
81,3493.040
82,3439.606
83,3426.385
84,3422.585
85,3428.921
86,3416.402
87,3454.985
88,3465.592
89,3471.135
90,3489.170
91,3487.320
92,3461.745
93,3485.881
94,3486.309
95,3497.869
96,3515.223
97,3454.306
98,3444.221
99,3528.421
100,3489.357
101,3472.989
102,3485.859
103,3492.878
104,3533.423
105,3522.837
106,3525.004
107,3551.866
108,3503.684
109,3559.414
110,3546.193
111,3552.714
112,3556.399
113,3559.081
114,3536.471
115,3519.485
116,3569.139
117,3568.381
118,3556.984
119,3520.938
120,3549.042
121,3560.422
122,3575.558
123,3589.726
124,3651.925
125,3640.597
