 ,Value
1,3610.790
2,3592.908
3,3589.132
4,3594.529
5,3572.495
6,3627.644
7,3571.126
8,3601.804
9,3602.624
10,3577.463
11,3539.452
12,3514.362
13,3542.303
14,3550.511
15,3623.449
16,3612.207
17,3603.460
18,3569.709
19,3575.239
20,3589.422
21,3610.385
22,3643.623
23,3673.932
24,3624.787
25,3601.999
26,3568.441
27,3582.679
28,3538.849
29,3583.736
30,3570.167
31,3554.509
32,3609.034
33,3623.411
34,3613.009
35,3624.035
36,3600.623
37,3592.725
38,3688.467
39,3671.491
40,3630.086
41,3564.725
42,3532.511
43,3611.020
44,3590.651
45,3597.955
46,3604.690
47,3615.078
48,3686.933
49,3632.512
50,3665.694
51,3628.375
52,3624.064
53,3650.219
54,3612.343
55,3614.562
56,3598.404
57,3581.576
58,3571.256
59,3559.929
60,3611.793
61,3619.485
62,3586.440
63,3696.384
64,3652.849
65,3571.736
66,3567.072
67,3583.367
68,3563.701
69,3541.086
70,3572.632
71,3597.543
72,3512.301
73,3565.991
74,3594.304
75,3584.980
76,3621.808
77,3582.885
78,3582.725
79,3627.445
80,3564.251
81,3602.085
82,3608.940
83,3644.073
84,3603.216
85,3578.593
86,3570.323
87,3602.346
88,3589.989
89,3639.517
90,3654.230
91,3651.206
92,3634.662
93,3606.997
94,3688.092
95,3710.575
96,3685.429
97,3633.656
98,3704.279
99,3628.918
100,3603.932
101,3639.207
102,3663.849
103,3590.462
