 ,Value
1,3449.586
2,3424.977
3,3405.985
4,3470.047
5,3492.711
6,3521.922
7,3496.455
8,3457.776
9,3483.959
10,3482.336
11,3460.807
12,3452.042
13,3455.433
14,3426.623
15,3427.450
16,3440.910
17,3436.290
18,3485.578
19,3456.966
20,3477.552
21,3462.343
22,3438.944
23,3411.930
24,3387.922
25,3405.962
26,3443.698
27,3409.626
28,3501.844
29,3436.883
30,3448.033
31,3427.078
32,3444.080
33,3415.655
34,3442.616
35,3466.803
36,3436.904
37,3454.996
38,3442.851
39,3394.805
40,3426.436
41,3442.048
42,3428.528
43,3428.280
44,3453.810
45,3461.852
46,3412.222
47,3401.844
48,3424.879
49,3501.309
50,3440.508
51,3418.302
52,3383.577
53,3416.899
54,3486.364
55,3468.272
56,3455.772
57,3463.433
58,3479.696
59,3444.611
60,3467.366
61,3475.922
62,3457.099
63,3470.244
64,3479.222
65,3416.780
66,3439.394
67,3423.103
68,3471.213
69,3453.874
70,3472.234
71,3449.219
72,3484.094
73,3433.611
74,3483.386
75,3448.235
76,3429.609
77,3410.017
78,3412.332
79,3438.329
