 ,Value
1,3342.443
2,3362.794
3,3367.284
4,3418.998
5,3438.561
6,3450.085
7,3449.816
8,3437.729
9,3459.536
10,3505.170
11,3446.744
12,3456.809
13,3563.896
14,3515.262
15,3451.660
16,3487.588
17,3448.513
18,3398.212
19,3408.453
20,3436.184
21,3401.110
22,3425.557
23,3471.574
24,3471.732
25,3471.281
26,3451.327
27,3398.895
28,3428.846
29,3424.271
30,3411.766
31,3394.417
32,3413.781
33,3409.896
34,3443.403
35,3420.834
36,3478.190
37,3498.645
38,3458.051
39,3441.938
40,3468.742
41,3435.699
42,3494.262
43,3453.813
44,3388.689
45,3464.505
46,3479.365
47,3407.509
48,3408.387
49,3407.930
50,3437.898
51,3404.114
52,3399.017
53,3425.740
54,3462.784
55,3438.476
56,3422.097
57,3432.488
58,3418.911
59,3408.868
60,3416.514
61,3376.210
62,3377.373
63,3398.107
64,3437.928
65,3448.641
66,3416.447
67,3374.454
68,3396.511
69,3435.664
70,3407.467
71,3445.516
72,3416.115
73,3453.909
74,3454.452
75,3459.876
76,3387.771
77,3391.491
78,3400.514
79,3412.501
