 ,Value
1,3489.960
2,3501.943
3,3506.091
4,3498.959
5,3512.281
6,3476.965
7,3535.977
8,3486.530
9,3481.065
10,3544.059
11,3528.970
12,3516.132
13,3582.990
14,3614.075
15,3471.727
16,3513.710
17,3488.842
18,3487.301
19,3489.250
20,3480.558
21,3499.790
22,3508.685
23,3517.148
24,3524.114
25,3550.989
26,3466.178
27,3547.936
28,3476.798
29,3515.741
30,3489.431
31,3504.855
32,3505.187
33,3546.673
34,3506.670
35,3565.205
36,3532.059
37,3517.583
38,3534.730
39,3530.747
40,3511.679
41,3514.169
42,3514.335
43,3469.106
44,3489.168
45,3510.027
46,3561.530
47,3530.018
48,3451.345
49,3447.042
50,3442.917
51,3469.563
52,3439.135
53,3448.042
54,3424.037
55,3367.097
56,3434.346
57,3471.849
58,3441.620
59,3429.377
60,3448.199
61,3435.237
62,3466.873
63,3451.031
64,3450.996
65,3455.031
66,3417.354
67,3460.187
68,3483.464
69,3449.639
70,3457.061
71,3447.951
72,3399.614
73,3412.712
74,3452.998
75,3468.048
76,3412.372
77,3391.609
78,3437.490
79,3453.878
80,3473.902
81,3440.129
82,3491.973
83,3406.027
84,3405.592
85,3463.514
86,3448.379
87,3422.627
88,3425.176
89,3465.361
90,3430.710
91,3495.536
92,3456.058
93,3493.342
94,3507.089
95,3496.130
96,3475.670
97,3486.889
98,3474.635
99,3471.871
100,3490.879
101,3474.142
102,3435.245
103,3445.677
104,3452.480
105,3491.576
106,3500.104
107,3504.991
108,3497.718
109,3492.063
110,3539.106
111,3507.737
112,3507.045
113,3480.993
114,3463.757
115,3422.608
116,3455.276
117,3495.014
118,3430.997
119,3438.283
