 ,Value
1,3436.308
2,3499.679
3,3496.862
4,3489.034
5,3529.681
6,3490.313
7,3512.929
8,3425.170
9,3460.582
10,3470.940
11,3461.784
12,3482.740
13,3529.948
14,3546.197
15,3530.773
16,3533.363
17,3519.481
18,3556.471
19,3570.972
20,3543.065
21,3561.639
22,3504.831
23,3491.555
24,3534.558
25,3485.915
26,3552.350
27,3534.625
28,3489.212
29,3482.641
30,3524.428
31,3533.186
32,3565.594
33,3555.645
34,3513.314
35,3558.550
36,3530.317
37,3523.747
38,3490.143
39,3555.739
40,3543.866
41,3541.021
42,3520.203
43,3504.640
44,3518.012
45,3490.759
46,3504.398
47,3490.754
48,3539.883
49,3514.465
50,3518.383
51,3462.567
52,3414.153
53,3405.039
54,3468.058
55,3503.457
56,3445.401
57,3403.065
58,3407.130
59,3406.477
60,3423.228
61,3464.798
62,3450.526
63,3467.493
64,3442.701
65,3406.904
66,3396.023
67,3419.958
68,3407.248
69,3419.980
70,3408.600
71,3427.600
72,3371.732
73,3398.651
74,3420.027
75,3395.280
76,3459.949
77,3463.823
78,3455.888
79,3413.998
80,3433.047
81,3419.757
82,3458.818
83,3466.977
84,3430.283
85,3440.382
86,3436.536
87,3449.003
88,3494.075
89,3469.659
90,3460.383
91,3498.696
92,3482.776
93,3477.614
94,3464.291
95,3493.241
96,3475.608
97,3463.429
98,3491.512
99,3469.561
100,3406.705
101,3444.455
102,3468.655
103,3431.807
104,3452.416
105,3385.621
106,3373.800
107,3471.983
108,3475.645
109,3434.565
110,3445.627
111,3432.045
112,3467.567
113,3492.008
114,3485.404
115,3507.943
116,3513.390
117,3524.378
118,3598.067
119,3453.950
120,3445.059
121,3433.573
122,3408.129
123,3418.406
124,3391.096
125,3375.614
