 ,Value
1,3405.775
2,3349.651
3,3347.410
4,3410.574
5,3397.630
6,3433.657
7,3392.636
8,3394.144
9,3370.644
10,3400.667
11,3382.340
12,3392.230
13,3388.367
14,3401.510
15,3381.809
16,3425.882
17,3408.840
18,3396.548
19,3338.105
20,3363.185
21,3430.309
22,3385.910
23,3425.151
24,3435.244
25,3428.875
26,3445.756
27,3433.145
28,3422.014
29,3445.094
30,3435.095
31,3415.018
32,3427.441
33,3384.207
34,3392.821
35,3381.952
36,3371.773
37,3390.842
38,3417.198
39,3420.587
40,3385.390
41,3355.632
42,3394.181
43,3399.107
44,3435.812
45,3438.442
46,3459.025
47,3442.328
48,3414.153
49,3399.038
50,3427.964
51,3394.255
52,3379.206
53,3360.907
54,3413.471
55,3389.610
56,3389.255
57,3393.074
58,3396.323
59,3390.855
60,3333.136
61,3397.398
62,3434.420
63,3433.318
64,3414.538
65,3412.083
66,3412.718
67,3416.122
68,3409.837
69,3412.132
70,3377.764
71,3386.808
72,3337.515
73,3364.820
74,3388.989
75,3336.611
76,3393.209
77,3381.514
78,3384.424
79,3405.999
