 ,Value
1,3517.300
2,3512.241
3,3506.720
4,3511.252
5,3507.954
6,3523.537
7,3539.012
8,3523.898
9,3547.695
10,3556.153
11,3555.753
12,3543.393
13,3491.564
14,3490.473
15,3536.572
16,3528.357
17,3586.284
18,3561.866
19,3522.401
20,3512.490
21,3497.375
22,3522.525
23,3478.204
24,3501.409
25,3468.007
26,3514.307
27,3498.635
28,3444.212
29,3418.499
30,3442.183
31,3495.039
32,3501.801
33,3541.372
34,3527.746
35,3525.766
36,3449.158
37,3498.824
38,3480.835
39,3502.877
40,3529.700
41,3483.066
42,3456.231
43,3457.858
44,3483.341
45,3417.827
46,3420.857
47,3420.140
48,3454.177
49,3471.226
50,3461.548
51,3473.815
52,3512.011
53,3452.459
54,3430.325
55,3489.238
56,3476.815
57,3439.076
58,3435.646
59,3441.433
60,3457.494
61,3455.203
62,3474.139
63,3474.142
64,3447.550
65,3473.617
66,3442.408
67,3472.412
68,3427.115
69,3443.353
70,3464.630
71,3439.302
72,3387.527
73,3424.106
74,3483.265
75,3515.958
76,3436.384
77,3473.554
78,3496.483
79,3521.060
80,3553.390
81,3533.792
82,3501.201
83,3485.140
84,3480.257
85,3491.647
86,3538.308
87,3494.320
88,3521.871
89,3487.950
90,3478.674
91,3510.262
92,3495.099
93,3583.205
94,3535.553
95,3494.641
96,3497.703
97,3517.037
98,3474.532
99,3477.006
100,3499.203
101,3528.970
102,3549.670
103,3503.029
104,3531.831
105,3565.052
106,3551.835
107,3537.988
108,3518.691
109,3549.767
110,3579.514
111,3563.147
112,3542.421
113,3544.148
