X	Y
299.000	204.000
298.369	204.774
297.738	205.548
297.107	206.322
296.475	207.095
295.842	207.867
295.208	208.639
294.572	209.409
293.935	210.178
293.296	210.945
292.655	211.711
292.011	212.474
291.366	213.236
290.717	213.995
290.066	214.752
289.411	215.507
288.753	216.258
288.092	217.006
287.427	217.751
286.758	218.492
286.085	219.230
285.408	219.964
284.726	220.694
284.040	221.419
283.349	222.141
282.654	222.857
281.953	223.568
281.247	224.275
280.536	224.976
279.820	225.672
279.098	226.362
278.371	227.046
277.638	227.724
276.899	228.396
276.155	229.062
275.404	229.721
274.648	230.373
273.886	231.018
273.119	231.657
272.346	232.290
271.568	232.915
270.785	233.535
269.998	234.150
269.206	234.759
268.411	235.362
267.612	235.961
266.809	236.555
266.002	237.144
265.193	237.729
264.381	238.310
263.566	238.887
262.748	239.460
261.928	240.030
261.105	240.596
260.281	241.159
259.454	241.719
258.625	242.277
257.795	242.832
256.963	243.384
256.130	243.935
255.296	244.483
254.460	245.030
253.624	245.576
252.787	246.120
251.949	246.664
251.111	247.206
250.272	247.748
249.433	248.290
248.595	248.833
247.757	249.375
246.919	249.919
246.082	250.464
245.246	251.010
244.412	251.558
243.579	252.109
242.747	252.663
241.917	253.218
241.088	253.774
240.260	254.332
239.432	254.891
238.605	255.450
237.777	256.008
236.948	256.565
236.118	257.121
235.287	257.674
234.454	258.225
233.618	258.771
232.779	259.312
231.936	259.848
231.089	260.378
230.238	260.899
229.382	261.413
228.520	261.918
227.653	262.414
226.780	262.899
225.902	263.374
225.019	263.840
224.131	264.297
223.239	264.746
222.344	265.188
221.445	265.622
220.543	266.051
219.638	266.473
218.731	266.891
217.821	267.303
216.910	267.712
215.997	268.117
215.083	268.519
214.168	268.918
213.252	269.315
212.335	269.711
211.417	270.106
210.500	270.500
