 ,Value
1,3360.969
2,3430.943
3,3444.276
4,3393.343
5,3401.161
6,3450.382
7,3439.635
8,3481.318
9,3445.756
10,3488.818
11,3477.669
12,3456.477
13,3426.891
14,3437.517
15,3461.500
16,3450.797
17,3406.604
18,3370.954
19,3428.708
20,3416.696
21,3433.062
22,3420.599
23,3406.991
24,3405.504
25,3394.241
26,3372.157
27,3425.187
28,3446.689
29,3441.896
30,3501.335
31,3454.690
32,3484.501
33,3482.596
34,3509.845
35,3466.399
36,3488.452
37,3473.539
38,3484.181
39,3503.293
40,3443.602
41,3537.890
42,3465.415
43,3447.278
44,3474.411
45,3433.767
46,3422.363
47,3447.348
48,3411.230
49,3459.514
50,3455.776
51,3439.907
52,3448.712
53,3400.751
54,3433.281
55,3375.611
56,3387.214
57,3439.472
58,3454.758
59,3413.867
60,3369.780
61,3424.141
62,3407.642
63,3390.740
64,3421.280
65,3428.074
66,3433.276
67,3414.926
68,3385.830
69,3420.341
70,3400.885
71,3380.798
72,3426.147
73,3412.679
74,3440.572
75,3443.605
76,3432.711
77,3420.249
78,3413.287
79,3409.684
