 ,Value
1,3557.063
2,3605.684
3,3609.250
4,3524.416
5,3562.629
6,3576.082
7,3532.527
8,3525.032
9,3591.351
10,3578.070
11,3602.991
12,3611.361
13,3624.198
14,3643.292
15,3690.300
16,3612.753
17,3616.651
18,3596.600
19,3582.494
20,3561.336
21,3557.264
22,3661.601
23,3585.256
24,3627.781
25,3614.653
26,3611.802
27,3637.809
28,3622.205
29,3663.173
30,3620.597
31,3601.024
32,3572.449
33,3678.175
34,3660.550
35,3642.154
36,3608.957
37,3601.110
38,3561.498
39,3500.653
40,3493.256
41,3555.486
42,3523.041
43,3574.885
44,3586.484
45,3567.600
46,3563.873
47,3605.491
48,3580.948
49,3582.097
50,3617.033
51,3584.397
52,3622.375
53,3596.444
54,3554.908
55,3611.490
56,3599.820
57,3633.838
58,3577.378
59,3621.248
60,3604.049
61,3597.649
62,3572.527
63,3563.533
64,3586.477
65,3528.026
66,3585.280
67,3600.444
68,3587.842
69,3566.688
70,3573.368
71,3621.024
72,3555.008
73,3614.926
74,3593.734
75,3600.979
76,3615.285
77,3585.165
78,3623.240
79,3663.534
80,3630.997
81,3618.955
82,3692.934
83,3685.101
84,3714.350
85,3728.730
86,3713.416
87,3696.250
88,3686.395
89,3626.409
90,3602.650
91,3667.260
92,3661.579
