 ,Value
1,3416.981
2,3460.073
3,3486.708
4,3483.354
5,3457.187
6,3475.910
7,3489.805
8,3524.763
9,3508.700
10,3485.232
11,3445.551
12,3426.982
13,3373.442
14,3441.685
15,3417.152
16,3450.685
17,3470.013
18,3442.942
19,3417.757
20,3452.776
21,3442.662
22,3428.278
23,3428.246
24,3421.952
25,3456.731
26,3459.951
27,3412.723
28,3482.501
29,3502.069
30,3487.153
31,3459.976
32,3455.490
33,3473.746
34,3435.384
35,3401.082
36,3445.775
37,3480.450
38,3475.375
39,3380.799
40,3439.395
41,3428.272
42,3416.369
43,3430.203
44,3351.676
45,3370.992
46,3441.545
47,3405.852
48,3425.704
49,3427.270
50,3414.002
51,3461.177
52,3449.685
53,3421.989
54,3416.390
55,3455.614
56,3411.978
57,3460.259
58,3410.879
59,3424.004
60,3408.014
61,3416.558
62,3429.830
63,3422.579
64,3430.231
65,3469.170
66,3459.384
67,3452.184
68,3438.708
69,3422.239
70,3432.400
71,3430.808
72,3432.872
73,3405.080
74,3460.046
75,3425.786
76,3492.665
77,3459.485
78,3411.228
79,3394.114
