 ,Value
1,3415.424
2,3462.742
3,3493.290
4,3455.785
5,3485.334
6,3539.752
7,3595.575
8,3546.889
9,3500.194
10,3516.371
11,3542.567
12,3520.157
13,3451.913
14,3429.128
15,3401.403
16,3438.023
17,3507.204
18,3427.193
19,3457.896
20,3455.182
21,3466.975
22,3451.040
23,3454.805
24,3445.131
25,3406.783
26,3380.623
27,3414.141
28,3439.308
29,3446.052
30,3431.284
31,3386.003
32,3385.829
33,3452.302
34,3469.233
35,3442.541
36,3400.840
37,3418.813
38,3413.349
39,3447.441
40,3427.875
41,3451.305
42,3481.094
43,3457.324
44,3454.657
45,3415.434
46,3419.952
47,3425.989
48,3438.633
49,3408.435
50,3422.028
51,3455.030
52,3487.156
53,3449.156
54,3430.805
55,3435.324
56,3403.513
57,3445.785
58,3446.576
59,3434.567
60,3425.804
61,3476.288
62,3482.363
63,3446.082
64,3443.331
65,3464.785
66,3430.273
67,3383.108
68,3411.594
69,3463.961
70,3456.914
71,3426.404
72,3432.006
73,3495.258
74,3480.222
75,3472.910
76,3465.130
77,3457.824
78,3414.981
79,3430.233
