X	Y
311.000	200.000
310.063	200.350
309.126	200.700
308.189	201.051
307.252	201.401
306.315	201.752
305.379	202.102
304.442	202.454
303.506	202.805
302.569	203.157
301.633	203.509
300.697	203.862
299.761	204.215
298.826	204.569
297.891	204.924
296.955	205.279
296.021	205.635
295.086	205.991
294.152	206.349
293.218	206.707
292.285	207.067
291.352	207.427
290.419	207.788
289.487	208.151
288.555	208.515
287.624	208.879
286.693	209.246
285.762	209.613
284.833	209.982
283.904	210.352
282.975	210.724
282.047	211.098
281.120	211.473
280.193	211.850
279.268	212.229
278.342	212.609
277.418	212.991
276.495	213.376
275.572	213.762
274.651	214.151
273.730	214.542
272.810	214.935
271.891	215.331
270.974	215.729
270.057	216.130
269.142	216.534
268.229	216.943
267.319	217.356
266.410	217.775
265.505	218.200
264.602	218.631
263.704	219.071
262.809	219.518
261.919	219.975
261.035	220.442
260.156	220.919
259.283	221.408
258.418	221.909
257.560	222.424
256.711	222.952
255.871	223.496
255.042	224.055
254.224	224.631
253.419	225.224
252.627	225.836
251.851	226.467
251.091	227.117
250.349	227.788
249.626	228.479
248.925	229.192
248.245	229.926
247.590	230.681
246.960	231.458
246.357	232.256
245.782	233.075
245.237	233.914
244.721	234.770
244.231	235.643
243.766	236.528
243.323	237.425
242.900	238.331
242.494	239.245
242.103	240.166
241.725	241.092
241.358	242.023
240.999	242.956
240.647	243.892
240.298	244.830
239.951	245.768
239.604	246.706
239.254	247.643
238.899	248.578
238.535	249.510
238.161	250.438
237.774	251.360
237.370	252.275
236.946	253.181
236.497	254.075
236.020	254.954
235.510	255.814
234.964	256.652
234.374	257.460
233.739	258.233
233.054	258.961
232.321	259.641
231.543	260.270
230.728	260.848
229.877	261.375
229.000	261.854
228.098	262.287
227.177	262.677
226.240	263.028
225.291	263.343
224.332	263.626
223.364	263.880
222.391	264.109
221.412	264.316
220.430	264.504
219.444	264.675
218.456	264.833
217.467	264.979
216.476	265.117
215.485	265.248
214.492	265.375
213.500	265.500
