X	Y
295.000	211.000
294.125	211.476
293.250	211.952
292.376	212.428
291.501	212.904
290.626	213.380
289.752	213.856
288.878	214.333
288.003	214.810
287.129	215.288
286.256	215.765
285.382	216.244
284.509	216.722
283.636	217.202
282.763	217.682
281.891	218.162
281.019	218.643
280.148	219.125
279.277	219.608
278.406	220.092
277.536	220.576
276.667	221.062
275.798	221.548
274.929	222.036
274.062	222.524
273.195	223.014
272.328	223.505
271.463	223.998
270.598	224.492
269.734	224.987
268.871	225.484
268.009	225.982
267.148	226.483
266.288	226.985
265.429	227.489
264.571	227.995
263.715	228.503
262.859	229.013
262.006	229.525
261.153	230.040
260.302	230.557
259.453	231.077
258.605	231.600
257.759	232.126
256.915	232.654
256.073	233.186
255.234	233.721
254.396	234.260
253.561	234.803
252.729	235.349
251.899	235.900
251.072	236.455
250.248	237.014
249.428	237.579
248.611	238.149
247.799	238.724
246.990	239.306
246.186	239.893
245.386	240.487
244.592	241.087
243.803	241.695
243.020	242.311
242.243	242.934
241.473	243.565
240.709	244.204
239.953	244.852
239.205	245.509
238.464	246.175
237.733	246.850
237.010	247.536
236.297	248.230
235.593	248.935
234.900	249.650
234.217	250.375
233.546	251.110
232.885	251.856
232.237	252.611
231.600	253.378
230.976	254.153
230.364	254.939
229.763	255.733
229.173	256.535
228.594	257.346
228.026	258.163
227.467	258.987
226.917	259.818
226.377	260.654
225.844	261.496
225.320	262.342
224.802	263.193
224.291	264.048
223.787	264.907
223.288	265.769
222.795	266.634
222.306	267.501
221.821	268.371
221.340	269.243
220.862	270.117
220.386	270.992
219.913	271.868
219.441	272.745
218.970	273.622
218.500	274.500
