X	Y
304.000	202.000
303.306	202.721
302.612	203.441
301.918	204.162
301.223	204.882
300.528	205.602
299.833	206.321
299.137	207.040
298.441	207.759
297.744	208.477
297.046	209.193
296.347	209.910
295.647	210.625
294.947	211.339
294.245	212.052
293.542	212.764
292.838	213.475
292.132	214.185
291.426	214.893
290.717	215.600
290.008	216.305
289.296	217.009
288.584	217.711
287.869	218.411
287.153	219.110
286.435	219.807
285.716	220.502
284.994	221.195
284.271	221.887
283.546	222.576
282.819	223.263
282.090	223.949
281.359	224.632
280.625	225.313
279.891	225.992
279.154	226.669
278.415	227.343
277.674	228.016
276.932	228.687
276.188	229.356
275.442	230.023
274.694	230.687
273.945	231.350
273.194	232.011
272.441	232.670
271.686	233.327
270.929	233.982
270.171	234.635
269.411	235.286
268.650	235.934
267.886	236.581
267.121	237.225
266.353	237.868
265.584	238.508
264.813	239.145
264.040	239.781
263.266	240.414
262.488	241.044
261.709	241.672
260.928	242.296
260.144	242.919
259.358	243.538
258.570	244.154
257.779	244.767
256.985	245.376
256.189	245.981
255.389	246.583
254.587	247.180
253.780	247.772
252.970	248.359
252.156	248.941
251.337	249.516
250.513	250.084
249.684	250.644
248.850	251.196
248.010	251.740
247.164	252.275
246.313	252.800
245.456	253.316
244.592	253.821
243.723	254.317
242.848	254.802
241.967	255.277
241.081	255.742
240.190	256.197
239.294	256.642
238.394	257.078
237.489	257.505
236.580	257.923
235.667	258.334
234.752	258.737
233.833	259.133
232.912	259.524
231.988	259.908
231.062	260.287
230.134	260.661
229.204	261.030
228.272	261.396
227.339	261.757
226.405	262.114
225.469	262.469
224.532	262.820
223.594	263.168
222.655	263.513
221.715	263.856
220.775	264.197
219.833	264.535
218.891	264.872
217.948	265.207
217.005	265.541
216.061	265.873
215.117	266.204
214.172	266.534
213.227	266.863
212.282	267.191
211.337	267.519
210.391	267.846
209.446	268.173
208.500	268.500
