X	Y
292.000	199.000
291.551	199.894
291.101	200.788
290.651	201.682
290.200	202.575
289.748	203.469
289.295	204.361
288.841	205.253
288.386	206.144
287.928	207.034
287.469	207.923
287.007	208.811
286.543	209.697
286.076	210.583
285.606	211.466
285.133	212.348
284.656	213.228
284.176	214.106
283.692	214.982
283.204	215.856
282.711	216.727
282.214	217.595
281.712	218.461
281.205	219.324
280.692	220.183
280.174	221.039
279.649	221.892
279.119	222.740
278.582	223.585
278.038	224.425
277.487	225.260
276.928	226.091
276.363	226.916
275.789	227.736
275.207	228.550
274.617	229.358
274.017	230.160
273.409	230.955
272.792	231.742
272.165	232.523
271.528	233.295
270.882	234.058
270.225	234.813
269.558	235.559
268.881	236.296
268.194	237.024
267.498	237.744
266.794	238.455
266.081	239.157
265.360	239.851
264.632	240.537
263.896	241.215
263.152	241.885
262.402	242.548
261.646	243.204
260.883	243.851
260.115	244.492
259.341	245.126
258.561	245.754
257.776	246.375
256.987	246.990
256.193	247.600
255.395	248.203
254.593	248.802
253.787	249.395
252.977	249.983
252.164	250.567
251.349	251.147
250.530	251.723
249.710	252.296
248.887	252.866
248.062	253.433
247.237	253.998
246.410	254.562
245.582	255.124
244.753	255.685
243.923	256.244
243.092	256.802
242.259	257.356
241.424	257.908
240.587	258.456
239.747	259.000
238.904	259.540
238.058	260.075
237.209	260.605
236.357	261.129
235.501	261.647
234.641	262.159
233.777	262.665
232.909	263.163
232.038	263.655
231.162	264.140
230.283	264.617
229.400	265.088
228.513	265.553
227.624	266.011
226.732	266.465
225.837	266.913
224.940	267.357
224.041	267.797
223.140	268.233
222.238	268.666
221.334	269.095
220.428	269.521
219.522	269.945
218.614	270.366
217.705	270.786
216.796	271.203
215.885	271.619
214.974	272.033
214.063	272.446
213.151	272.858
212.238	273.269
211.326	273.680
210.413	274.090
209.500	274.500
