 ,Value
1,3575.379
2,3561.234
3,3596.871
4,3573.504
5,3593.054
6,3615.852
7,3553.371
8,3555.468
9,3554.995
10,3571.660
11,3545.903
12,3553.508
13,3527.388
14,3476.863
15,3476.017
16,3469.362
17,3437.334
18,3405.895
19,3469.738
20,3496.410
21,3517.111
22,3470.705
23,3539.746
24,3541.237
25,3504.334
26,3506.397
27,3520.619
28,3565.674
29,3518.277
30,3479.747
31,3470.479
32,3530.591
33,3539.580
34,3505.872
35,3462.541
36,3445.072
37,3457.618
38,3513.168
39,3480.878
40,3457.605
41,3468.698
42,3473.789
43,3479.026
44,3489.566
45,3485.831
46,3483.729
47,3509.791
48,3482.494
49,3493.607
50,3502.787
51,3487.561
52,3526.300
53,3480.476
54,3464.946
55,3484.593
56,3418.714
57,3458.017
58,3451.397
59,3535.547
60,3437.308
61,3474.263
62,3527.563
63,3471.152
64,3450.244
65,3480.959
66,3520.060
67,3500.229
68,3483.261
69,3497.038
70,3519.963
71,3549.988
72,3627.580
73,3540.136
74,3556.943
75,3560.970
76,3555.476
77,3528.859
78,3457.815
79,3484.166
80,3473.288
81,3473.691
82,3530.146
83,3445.037
84,3504.460
85,3492.507
86,3444.447
87,3462.888
88,3457.639
89,3438.058
90,3492.446
91,3519.667
92,3469.147
93,3466.164
94,3486.039
95,3430.345
96,3464.542
97,3460.707
98,3465.722
99,3487.591
100,3508.776
101,3494.938
102,3485.605
103,3518.744
104,3503.688
105,3504.334
106,3536.914
107,3561.134
108,3557.359
109,3539.716
110,3528.094
111,3581.867
112,3585.473
113,3555.875
114,3589.830
115,3584.798
116,3603.935
117,3586.186
118,3504.105
119,3509.057
120,3526.748
121,3608.567
122,3591.618
123,3578.467
124,3597.794
125,3575.694
