 ,Value
1,3468.435
2,3459.510
3,3416.098
4,3396.748
5,3496.131
6,3485.679
7,3433.228
8,3457.266
9,3468.689
10,3465.901
11,3512.098
12,3511.716
13,3460.600
14,3410.814
15,3468.486
16,3439.587
17,3464.710
18,3493.707
19,3433.580
20,3435.316
21,3469.343
22,3491.337
23,3485.874
24,3488.834
25,3533.021
26,3479.758
27,3498.701
28,3453.558
29,3433.436
30,3443.211
31,3443.697
32,3460.029
33,3489.179
34,3481.634
35,3489.696
36,3537.680
37,3584.957
38,3569.808
39,3501.433
40,3479.668
41,3498.074
42,3519.695
43,3456.590
44,3426.159
45,3539.513
46,3473.883
47,3481.187
48,3463.165
49,3478.477
50,3490.021
51,3508.891
52,3507.191
53,3454.633
54,3464.879
55,3453.074
56,3424.055
57,3449.573
58,3457.855
59,3471.212
60,3438.870
61,3453.085
62,3483.147
63,3498.572
64,3454.214
65,3437.172
66,3406.436
67,3438.694
68,3448.032
69,3420.973
70,3408.731
71,3449.394
72,3440.868
73,3419.759
74,3458.837
75,3466.498
76,3430.997
77,3457.155
78,3429.375
79,3382.137
80,3381.423
81,3390.677
82,3359.705
83,3386.646
84,3381.390
85,3414.419
86,3386.578
87,3407.909
88,3458.037
89,3413.682
90,3420.007
91,3402.911
92,3370.145
93,3408.947
94,3427.207
95,3478.378
96,3473.386
97,3463.848
98,3461.103
99,3452.427
100,3480.644
101,3404.899
102,3464.201
103,3503.140
104,3474.402
105,3489.719
106,3454.246
107,3451.574
108,3437.405
109,3422.273
110,3444.935
111,3492.427
112,3467.822
113,3492.655
114,3503.593
115,3539.644
116,3477.689
117,3510.928
118,3534.697
119,3606.847
120,3528.920
121,3511.903
122,3475.692
123,3518.051
124,3517.514
125,3496.499
126,3519.207
127,3588.680
128,3556.372
129,3529.844
130,3548.555
131,3557.767
132,3517.310
133,3474.467
134,3449.252
135,3492.171
136,3460.030
137,3450.019
138,3461.855
139,3527.956
140,3456.323
