 ,Value
1,3383.351
2,3389.094
3,3376.924
4,3380.650
5,3397.683
6,3401.727
7,3382.204
8,3416.265
9,3444.964
10,3409.669
11,3452.395
12,3418.623
13,3453.162
14,3446.303
15,3486.954
16,3437.633
17,3384.561
18,3388.094
19,3421.281
20,3432.907
21,3430.930
22,3413.175
23,3408.503
24,3377.874
25,3392.733
26,3407.947
27,3368.585
28,3422.645
29,3435.026
30,3445.174
31,3441.549
32,3443.597
33,3446.815
34,3404.892
35,3420.238
36,3438.791
37,3435.595
38,3437.875
39,3416.660
40,3427.411
41,3394.738
42,3435.852
43,3430.435
44,3429.182
45,3400.747
46,3461.328
47,3416.382
48,3397.251
49,3398.140
50,3403.248
51,3434.323
52,3442.315
53,3423.667
54,3399.773
55,3388.840
56,3418.241
57,3411.820
58,3415.724
59,3388.330
60,3395.932
61,3375.994
62,3402.174
63,3416.643
64,3424.830
65,3387.244
66,3359.844
67,3388.722
68,3374.181
69,3430.407
70,3404.408
71,3387.386
72,3381.522
73,3400.223
74,3403.003
75,3347.276
76,3396.055
77,3383.993
78,3368.551
79,3402.195
