X	Y
298.000	192.000
297.655	192.936
297.309	193.872
296.963	194.808
296.617	195.743
296.270	196.678
295.922	197.613
295.573	198.548
295.223	199.482
294.871	200.416
294.518	201.349
294.163	202.281
293.806	203.213
293.447	204.143
293.086	205.073
292.722	206.002
292.356	206.930
291.986	207.857
291.614	208.782
291.238	209.707
290.860	210.630
290.477	211.551
290.091	212.471
289.701	213.389
289.307	214.306
288.909	215.220
288.507	216.133
288.099	217.044
287.687	217.952
287.271	218.859
286.849	219.763
286.421	220.664
285.989	221.563
285.551	222.460
285.107	223.353
284.658	224.244
284.203	225.132
283.743	226.017
283.276	226.899
282.804	227.777
282.325	228.652
281.840	229.525
281.350	230.393
280.853	231.258
280.350	232.120
279.841	232.977
279.325	233.831
278.803	234.682
278.274	235.528
277.739	236.370
277.198	237.208
276.650	238.041
276.095	238.870
275.534	239.695
274.966	240.515
274.391	241.330
273.809	242.141
273.221	242.947
272.626	243.748
272.025	244.544
271.417	245.334
270.801	246.120
270.180	246.900
269.551	247.675
268.916	248.444
268.275	249.208
267.628	249.967
266.974	250.721
266.315	251.470
265.650	252.214
264.980	252.953
264.304	253.686
263.623	254.415
262.936	255.139
262.244	255.858
261.547	256.571
260.845	257.280
260.139	257.984
259.427	258.683
258.710	259.378
257.989	260.067
257.263	260.751
256.532	261.430
255.796	262.104
255.056	262.773
254.311	263.436
253.562	264.095
252.807	264.747
252.048	265.395
251.285	266.037
250.516	266.673
249.743	267.303
248.965	267.928
248.182	268.546
247.393	269.156
246.598	269.759
245.796	270.353
244.988	270.937
244.172	271.511
243.348	272.073
242.516	272.624
241.675	273.161
240.826	273.685
239.968	274.194
239.102	274.688
238.226	275.166
237.342	275.627
236.448	276.071
235.546	276.498
234.636	276.907
233.718	277.297
232.792	277.668
231.860	278.022
230.920	278.357
229.974	278.673
229.022	278.972
228.065	279.255
227.104	279.522
226.139	279.775
225.171	280.014
224.199	280.241
223.225	280.456
222.249	280.660
221.270	280.855
220.290	281.039
219.308	281.216
218.324	281.384
217.340	281.544
216.354	281.698
215.367	281.845
214.380	281.986
213.391	282.122
212.402	282.253
211.413	282.380
210.423	282.503
209.433	282.623
208.442	282.739
207.451	282.853
206.459	282.964
205.468	283.073
204.476	283.181
203.484	283.288
202.492	283.394
201.500	283.500
