 ,Value
1,3401.349
2,3398.123
3,3380.862
4,3386.127
5,3417.178
6,3418.704
7,3367.072
8,3407.949
9,3476.742
10,3486.533
11,3483.573
12,3396.331
13,3396.777
14,3422.184
15,3364.833
16,3412.368
17,3448.678
18,3456.028
19,3405.401
20,3413.332
21,3393.644
22,3394.733
23,3408.472
24,3448.720
25,3423.845
26,3462.166
27,3445.137
28,3412.590
29,3457.338
30,3500.127
31,3469.231
32,3455.963
33,3493.334
34,3490.948
35,3429.238
36,3529.987
37,3558.994
38,3508.741
39,3514.140
40,3502.895
41,3515.557
42,3517.039
43,3495.948
44,3418.632
45,3429.795
46,3408.720
47,3395.678
48,3432.999
49,3403.494
50,3405.925
51,3428.438
52,3391.528
53,3422.800
54,3429.938
55,3430.065
56,3437.593
57,3454.783
58,3406.487
59,3462.081
60,3469.186
61,3451.983
62,3439.541
63,3427.431
64,3467.030
65,3461.476
66,3420.418
67,3427.498
68,3393.873
69,3468.320
70,3392.188
71,3371.631
72,3418.507
73,3421.939
74,3403.563
75,3381.394
76,3362.725
77,3423.385
78,3425.669
79,3440.504
