 ,Value
1,3457.929
2,3444.871
3,3465.789
4,3454.065
5,3409.500
6,3476.853
7,3502.874
8,3454.929
9,3476.581
10,3505.927
11,3534.584
12,3536.123
13,3501.476
14,3505.277
15,3488.949
16,3537.194
17,3573.481
18,3569.851
19,3514.311
20,3563.960
21,3549.207
22,3520.636
23,3488.340
24,3514.943
25,3601.052
26,3546.051
27,3502.824
28,3551.885
29,3580.369
30,3520.413
31,3545.110
32,3536.920
33,3549.673
34,3546.515
35,3474.728
36,3534.494
37,3524.023
38,3540.756
39,3463.831
40,3516.904
41,3459.842
42,3527.155
43,3487.563
44,3501.268
45,3473.632
46,3494.778
47,3524.589
48,3470.182
49,3419.058
50,3413.498
51,3466.318
52,3442.181
53,3452.496
54,3459.190
55,3399.224
56,3439.894
57,3394.804
58,3429.309
59,3451.499
60,3422.175
61,3364.569
62,3426.802
63,3343.207
64,3351.000
65,3324.597
66,3388.601
67,3421.551
68,3415.564
69,3384.553
70,3408.011
71,3338.916
72,3328.538
73,3332.881
74,3363.021
75,3380.790
76,3365.861
77,3335.338
78,3331.012
79,3329.582
80,3314.788
81,3370.735
82,3393.793
83,3376.429
84,3353.967
85,3394.920
86,3381.856
87,3384.375
88,3372.080
89,3404.456
90,3452.961
91,3470.976
92,3427.062
93,3435.957
94,3442.375
95,3479.422
96,3499.617
97,3477.688
98,3485.674
99,3487.045
100,3505.971
101,3447.483
102,3478.292
103,3492.281
104,3467.783
105,3530.182
106,3523.775
107,3504.236
108,3522.622
109,3527.441
110,3538.556
111,3548.089
112,3530.337
113,3483.589
114,3496.524
115,3582.436
116,3541.702
117,3532.458
118,3521.466
119,3531.060
120,3578.093
121,3494.245
122,3540.109
123,3481.391
124,3500.864
125,3532.467
126,3510.158
127,3527.909
128,3520.967
129,3552.574
130,3495.616
131,3500.290
132,3536.860
133,3516.497
134,3496.383
135,3449.627
136,3390.242
137,3427.029
138,3382.409
139,3442.195
140,3398.385
141,3381.870
