 ,Value
1,3381.893
2,3409.075
3,3386.726
4,3416.412
5,3409.587
6,3390.842
7,3354.524
8,3367.837
9,3454.955
10,3386.248
11,3417.372
12,3395.772
13,3335.039
14,3380.165
15,3412.433
16,3423.402
17,3398.667
18,3377.803
19,3385.527
20,3395.950
21,3373.970
22,3379.764
23,3405.316
24,3371.784
25,3327.441
26,3363.636
27,3360.689
28,3384.968
29,3359.460
30,3316.460
31,3343.858
32,3361.563
33,3402.278
34,3415.184
35,3376.969
36,3441.805
37,3467.698
38,3509.592
39,3447.574
40,3459.971
41,3460.164
42,3399.936
43,3427.355
44,3439.349
45,3393.810
46,3457.533
47,3419.637
48,3390.447
49,3403.832
50,3445.064
51,3396.736
52,3444.542
53,3478.144
54,3454.680
55,3445.354
56,3473.532
57,3467.241
58,3424.322
59,3421.559
60,3395.014
61,3372.308
62,3378.060
63,3392.801
64,3369.833
65,3384.999
66,3414.379
67,3386.031
68,3356.437
69,3357.759
70,3371.681
71,3406.603
72,3379.320
73,3344.236
74,3402.788
75,3386.560
76,3354.265
77,3399.296
78,3422.726
79,3385.607
