 ,Value
1,3405.570
2,3442.920
3,3441.791
4,3417.518
5,3433.552
6,3412.185
7,3402.856
8,3391.656
9,3399.400
10,3419.705
11,3419.543
12,3392.320
13,3407.348
14,3432.042
15,3431.619
16,3472.026
17,3481.951
18,3481.276
19,3452.731
20,3427.967
21,3485.758
22,3470.077
23,3556.606
24,3530.190
25,3477.885
26,3520.033
27,3451.634
28,3453.954
29,3485.753
30,3444.394
31,3469.639
32,3428.319
33,3443.545
34,3419.795
35,3410.671
36,3445.611
37,3461.202
38,3463.451
39,3454.762
40,3451.581
41,3436.917
42,3405.658
43,3420.326
44,3447.299
45,3417.215
46,3420.590
47,3444.579
48,3403.127
49,3393.274
50,3416.448
51,3377.136
52,3366.158
53,3379.907
54,3379.296
55,3381.954
56,3414.621
57,3432.515
58,3382.162
59,3405.075
60,3428.544
61,3410.836
62,3429.290
63,3387.635
64,3361.273
65,3357.109
66,3393.993
67,3344.078
68,3368.604
69,3389.809
70,3396.057
71,3382.747
72,3430.803
73,3419.085
74,3380.686
75,3367.756
76,3397.502
77,3373.024
78,3417.365
79,3390.693
80,3421.330
81,3397.557
82,3393.912
83,3342.742
84,3428.172
85,3384.924
86,3384.321
87,3388.697
88,3356.756
89,3359.053
90,3401.128
91,3422.294
92,3461.540
93,3362.948
94,3403.946
95,3425.790
96,3430.401
97,3422.686
98,3408.908
99,3483.367
100,3464.594
101,3436.436
102,3455.156
103,3457.873
104,3420.200
105,3415.274
106,3435.809
107,3419.740
108,3446.346
109,3467.794
110,3471.690
111,3448.281
112,3523.215
113,3532.116
114,3496.807
115,3448.787
116,3548.481
117,3519.486
118,3476.506
119,3476.866
120,3491.578
121,3485.945
122,3433.525
123,3445.876
124,3558.115
125,3473.495
126,3435.310
127,3474.384
128,3490.397
129,3482.790
130,3517.212
131,3459.593
132,3466.828
133,3476.640
134,3471.851
135,3432.050
136,3456.518
137,3482.482
138,3450.871
139,3427.264
140,3450.702
141,3444.473
142,3461.535
143,3483.379
144,3474.347
145,3493.514
146,3488.653
147,3484.451
148,3504.512
149,3480.424
