 ,Value
1,3458.758
2,3464.499
3,3411.238
4,3411.899
5,3441.885
6,3460.820
7,3459.587
8,3485.259
9,3463.007
10,3475.014
11,3474.130
12,3509.379
13,3523.024
14,3472.561
15,3440.904
16,3466.651
17,3413.650
18,3375.351
19,3375.854
20,3427.795
21,3392.779
22,3383.339
23,3415.521
24,3403.580
25,3363.830
26,3398.557
27,3407.213
28,3374.045
29,3448.027
30,3406.411
31,3439.847
32,3434.254
33,3454.410
34,3448.524
35,3430.538
36,3385.293
37,3422.582
38,3399.795
39,3407.929
40,3408.343
41,3418.029
42,3406.792
43,3364.616
44,3381.259
45,3394.075
46,3440.190
47,3412.006
48,3416.781
49,3400.581
50,3442.486
51,3471.370
52,3419.838
53,3442.496
54,3447.396
55,3404.216
56,3443.502
57,3470.162
58,3444.135
59,3414.309
60,3453.302
61,3452.021
62,3443.635
63,3401.881
64,3473.008
65,3428.564
66,3427.189
67,3434.264
68,3454.675
69,3468.008
70,3459.188
71,3417.254
72,3427.078
73,3414.633
74,3449.564
75,3452.815
76,3397.182
77,3413.604
78,3440.421
79,3436.814
