 ,Value
1,3524.817
2,3571.042
3,3566.550
4,3583.765
5,3601.178
6,3572.308
7,3633.788
8,3626.922
9,3617.912
10,3563.480
11,3539.594
12,3574.263
13,3555.822
14,3581.823
15,3609.725
16,3618.200
17,3608.633
18,3617.359
19,3605.355
20,3609.904
21,3585.292
22,3643.873
23,3591.021
24,3613.058
25,3595.738
26,3604.909
27,3603.529
28,3597.040
29,3574.972
30,3585.796
31,3546.608
32,3547.421
33,3566.082
34,3549.582
35,3520.322
36,3554.151
37,3554.588
38,3508.109
39,3588.961
40,3530.251
41,3483.771
42,3542.502
43,3513.364
44,3548.476
45,3536.746
46,3512.662
47,3604.858
48,3601.652
49,3546.679
50,3574.252
51,3552.978
52,3560.190
53,3563.202
54,3574.306
55,3587.489
56,3552.492
57,3603.265
58,3641.482
59,3651.872
60,3656.484
61,3617.330
62,3659.263
63,3652.558
64,3630.312
65,3618.963
66,3660.359
67,3718.541
68,3682.520
69,3728.685
70,3668.330
71,3619.511
72,3645.190
73,3616.234
74,3637.060
75,3603.057
76,3581.610
77,3583.535
78,3592.785
79,3633.411
80,3638.277
81,3653.246
82,3680.801
83,3640.299
84,3625.981
85,3639.067
86,3687.682
87,3691.986
88,3673.786
89,3655.203
90,3639.730
91,3639.057
92,3675.432
93,3664.068
94,3665.234
95,3714.394
96,3749.007
97,3743.879
98,3743.592
99,3821.801
100,3752.186
101,3695.982
102,3733.211
103,3742.385
104,3679.512
