X	Y
202.000	540.000
202.057	541.000
202.115	542.001
202.176	543.001
202.241	544.000
202.312	545.000
202.389	545.999
202.476	546.997
202.572	547.994
202.678	548.991
202.797	549.986
202.930	550.979
203.077	551.970
203.241	552.958
203.420	553.944
203.618	554.926
203.834	555.904
204.070	556.878
204.326	557.847
204.602	558.810
204.900	559.767
205.219	560.716
205.560	561.659
205.921	562.593
206.301	563.520
206.698	564.440
207.109	565.354
207.532	566.262
207.967	567.165
208.409	568.064
208.860	568.959
209.316	569.851
209.776	570.741
210.240	571.629
210.705	572.516
211.171	573.404
211.636	574.291
212.099	575.179
212.560	576.069
213.016	576.961
213.466	577.856
213.910	578.755
214.346	579.657
214.772	580.564
215.187	581.475
215.591	582.393
215.980	583.316
216.354	584.245
216.711	585.182
217.049	586.125
217.365	587.075
217.660	588.033
217.931	588.997
218.180	589.968
218.407	590.944
218.614	591.924
218.801	592.908
218.970	593.896
219.122	594.886
219.257	595.879
219.378	596.874
219.485	597.870
219.580	598.867
219.664	599.866
219.738	600.865
219.804	601.865
219.863	602.865
219.916	603.866
219.964	604.866
220.009	605.867
220.052	606.868
220.093	607.869
220.135	608.870
220.179	609.871
220.224	610.872
220.274	611.873
220.328	612.874
220.388	613.874
220.454	614.873
220.529	615.873
220.612	616.871
220.703	617.869
220.803	618.866
220.910	619.862
221.024	620.857
221.147	621.852
221.276	622.845
221.412	623.838
221.555	624.830
221.705	625.820
221.862	626.810
222.026	627.799
222.195	628.786
222.371	629.772
222.554	630.758
222.743	631.742
222.938	632.724
223.139	633.706
223.346	634.686
223.559	635.665
223.778	636.643
224.003	637.619
224.235	638.594
224.472	639.567
224.716	640.539
224.966	641.510
225.222	642.478
225.485	643.445
225.754	644.410
226.030	645.373
226.312	646.335
226.600	647.294
226.895	648.252
227.195	649.208
227.502	650.162
227.814	651.114
228.131	652.064
228.453	653.013
228.779	653.961
229.110	654.906
229.444	655.851
229.782	656.794
230.122	657.737
230.464	658.678
230.809	659.619
231.154	660.560
231.500	661.500
