 ,Value
1,3368.892
2,3395.627
3,3341.521
4,3316.866
5,3357.665
6,3392.764
7,3361.596
8,3359.042
9,3385.643
10,3377.309
11,3398.778
12,3402.433
13,3364.412
14,3423.754
15,3365.162
16,3367.309
17,3377.873
18,3362.716
19,3386.828
20,3382.593
21,3368.515
22,3332.830
23,3332.687
24,3391.876
25,3374.577
26,3398.122
27,3382.509
28,3470.912
29,3397.294
30,3391.838
31,3387.516
32,3346.490
33,3410.815
34,3396.684
35,3367.924
36,3432.365
37,3420.009
38,3452.789
39,3429.025
40,3423.701
41,3434.349
42,3419.766
43,3379.827
44,3408.916
45,3441.239
46,3419.687
47,3394.491
48,3411.467
49,3438.603
50,3445.487
51,3441.286
52,3427.414
53,3465.162
54,3469.422
55,3488.233
56,3423.892
57,3410.214
58,3475.218
59,3492.368
60,3414.649
61,3430.329
62,3441.679
63,3464.509
64,3419.410
65,3399.988
66,3430.729
67,3406.579
68,3416.961
69,3448.019
70,3430.835
71,3459.271
72,3456.637
73,3493.558
74,3492.010
75,3536.726
76,3482.098
77,3504.420
78,3496.843
79,3460.274
80,3468.019
81,3533.578
82,3441.779
83,3491.797
84,3485.372
85,3489.015
86,3485.946
87,3482.517
88,3509.652
89,3475.570
