X	Y
110.000	399.000
110.955	399.298
111.909	399.598
112.863	399.902
113.814	400.211
114.763	400.528
115.709	400.853
116.651	401.190
117.589	401.539
118.521	401.902
119.448	402.280
120.367	402.674
121.278	403.087
122.181	403.518
123.074	403.968
123.957	404.439
124.829	404.930
125.689	405.441
126.536	405.974
127.370	406.527
128.190	407.099
128.998	407.689
129.794	408.296
130.578	408.917
131.352	409.551
132.114	410.198
132.867	410.857
133.610	411.527
134.345	412.207
135.070	412.896
135.787	413.594
136.495	414.300
137.195	415.015
137.888	415.737
138.573	416.466
139.250	417.202
139.921	417.945
140.584	418.694
141.239	419.450
141.888	420.211
142.530	420.979
143.165	421.752
143.792	422.531
144.411	423.317
145.020	424.111
145.617	424.914
146.198	425.729
146.761	426.556
147.303	427.396
147.822	428.252
148.314	429.123
148.776	430.010
149.207	430.913
149.607	431.830
149.971	432.762
150.302	433.706
150.600	434.661
150.865	435.625
151.100	436.598
151.309	437.576
151.495	438.559
151.661	439.546
151.811	440.535
151.946	441.526
152.069	442.519
152.182	443.513
152.286	444.508
152.383	445.504
152.474	446.500
152.561	447.497
152.646	448.494
152.729	449.491
152.811	450.488
152.895	451.485
152.981	452.481
153.071	453.478
153.165	454.474
153.267	455.469
153.376	456.464
153.495	457.457
153.625	458.449
153.765	459.440
153.914	460.429
154.070	461.417
154.229	462.405
154.391	463.392
154.553	464.379
154.712	465.367
154.866	466.356
155.012	467.346
155.146	468.337
155.265	469.330
155.368	470.326
155.449	471.323
155.507	472.321
155.538	473.321
155.539	474.322
155.509	475.322
155.444	476.320
155.344	477.315
155.212	478.307
155.049	479.294
154.854	480.275
154.630	481.250
154.378	482.219
154.098	483.179
153.791	484.131
153.460	485.075
153.103	486.010
152.724	486.936
152.322	487.852
151.899	488.758
151.455	489.655
150.991	490.541
150.508	491.417
150.007	492.283
149.488	493.138
148.952	493.983
148.400	494.818
147.833	495.642
147.252	496.456
146.658	497.261
146.052	498.057
145.434	498.845
144.807	499.624
144.170	500.395
143.524	501.159
142.870	501.917
142.209	502.668
141.541	503.412
140.866	504.151
140.186	504.884
139.500	505.613
138.810	506.337
138.115	507.056
137.415	507.772
136.713	508.484
136.006	509.193
135.297	509.898
134.586	510.602
133.871	511.302
133.155	512.001
132.438	512.698
131.718	513.393
130.998	514.088
130.277	514.781
129.555	515.474
128.833	516.167
