 ,Value
1,3310.640
2,3302.975
3,3310.930
4,3373.516
5,3361.918
6,3331.361
7,3317.907
8,3304.727
9,3359.750
10,3348.347
11,3407.659
12,3390.487
13,3374.215
14,3370.925
15,3361.636
16,3377.901
17,3358.700
18,3297.209
19,3344.988
20,3324.794
21,3326.504
22,3376.726
23,3320.296
24,3298.343
25,3359.373
26,3304.103
27,3296.747
28,3331.656
29,3328.470
30,3338.151
31,3321.047
32,3308.502
33,3296.372
34,3323.972
35,3326.462
36,3294.243
37,3330.901
38,3373.794
39,3355.227
40,3327.326
41,3321.725
42,3316.544
43,3325.352
44,3333.267
45,3350.150
46,3350.123
47,3313.251
48,3331.556
49,3316.265
50,3335.763
51,3314.392
52,3336.517
53,3294.660
54,3304.142
55,3321.862
56,3307.885
57,3302.819
58,3314.402
59,3335.381
60,3340.477
61,3343.119
62,3356.044
63,3289.284
64,3295.930
65,3334.410
66,3276.534
67,3368.272
68,3355.970
69,3299.871
70,3311.144
71,3305.388
72,3351.671
73,3326.726
74,3342.721
75,3357.452
76,3316.968
77,3309.730
78,3305.968
79,3345.241
80,3328.838
