 ,Value
1,3401.300
2,3366.707
3,3377.653
4,3392.034
5,3417.643
6,3423.250
7,3421.138
8,3403.230
9,3463.703
10,3417.569
11,3475.789
12,3402.210
13,3492.257
14,3413.797
15,3447.025
16,3454.990
17,3391.653
18,3346.287
19,3361.084
20,3423.778
21,3388.901
22,3380.830
23,3355.496
24,3410.223
25,3392.469
26,3343.010
27,3350.522
28,3359.814
29,3377.226
30,3355.210
31,3389.080
32,3412.731
33,3427.243
34,3404.253
35,3402.204
36,3396.827
37,3415.279
38,3396.839
39,3404.866
40,3441.996
41,3466.712
42,3450.274
43,3436.481
44,3411.723
45,3422.769
46,3418.060
47,3378.880
48,3410.646
49,3398.609
50,3408.378
51,3446.401
52,3432.113
53,3430.709
54,3460.956
55,3495.760
56,3472.796
57,3401.849
58,3466.121
59,3424.750
60,3434.374
61,3440.545
62,3422.752
63,3429.381
64,3465.293
65,3480.299
66,3486.688
67,3522.124
68,3491.810
69,3439.621
70,3445.534
71,3521.554
72,3495.006
73,3451.983
74,3413.704
75,3468.416
76,3458.323
77,3465.138
78,3423.155
79,3438.108
80,3428.995
81,3466.583
82,3449.809
83,3428.528
84,3462.397
85,3471.550
86,3453.863
87,3449.362
88,3458.750
89,3493.895
90,3499.133
91,3514.730
92,3499.571
93,3491.913
94,3516.716
