 ,Value
1,3491.819
2,3464.287
3,3435.390
4,3447.631
5,3567.283
6,3564.272
7,3554.381
8,3563.319
9,3557.695
10,3524.303
11,3515.768
12,3562.816
13,3573.129
14,3556.759
15,3539.066
16,3482.234
17,3441.960
18,3518.465
19,3547.498
20,3488.637
21,3521.867
22,3427.039
23,3503.360
24,3461.517
25,3481.923
26,3497.524
27,3451.730
28,3372.661
29,3390.805
30,3413.154
31,3463.179
32,3479.965
33,3453.409
34,3482.665
35,3454.785
36,3462.877
37,3509.288
38,3456.864
39,3465.232
40,3483.429
41,3492.040
42,3512.729
43,3502.232
44,3540.295
45,3508.269
46,3531.345
47,3470.907
48,3451.033
49,3477.144
50,3477.396
51,3497.790
52,3537.899
53,3495.403
54,3501.535
55,3483.825
56,3510.732
