X	Y
323.000	338.500
323.170	339.485
323.340	340.470
323.508	341.455
323.674	342.441
323.837	343.427
323.997	344.414
324.153	345.401
324.304	346.389
324.450	347.378
324.590	348.368
324.722	349.359
324.847	350.350
324.963	351.343
325.070	352.337
325.167	353.332
325.253	354.328
325.326	355.325
325.388	356.322
325.435	357.321
325.468	358.320
325.486	359.319
325.487	360.319
325.471	361.318
325.437	362.317
325.383	363.315
325.309	364.312
325.213	365.307
325.096	366.299
324.956	367.289
324.793	368.275
324.607	369.257
324.400	370.235
324.173	371.209
323.925	372.177
323.659	373.140
323.375	374.099
323.075	375.052
322.759	376.000
322.428	376.944
322.083	377.882
321.726	378.815
321.356	379.744
320.975	380.668
320.584	381.588
320.183	382.503
319.773	383.415
319.355	384.323
318.930	385.228
318.499	386.130
318.061	387.028
317.618	387.924
317.171	388.818
316.719	389.710
316.264	390.600
315.807	391.489
315.347	392.376
314.885	393.263
314.422	394.149
313.959	395.034
313.494	395.919
313.028	396.803
312.560	397.687
312.090	398.569
311.619	399.450
311.144	400.330
310.667	401.209
310.188	402.085
309.704	402.961
309.218	403.834
308.728	404.705
308.234	405.574
307.735	406.440
307.233	407.304
306.725	408.165
306.213	409.023
305.695	409.878
305.172	410.730
304.643	411.579
304.109	412.423
303.568	413.264
303.021	414.101
302.468	414.933
301.907	415.761
301.340	416.584
300.766	417.402
300.184	418.215
299.595	419.022
298.997	419.823
298.392	420.619
297.779	421.408
297.157	422.191
296.527	422.967
295.888	423.735
295.241	424.497
294.586	425.252
293.922	426.000
293.251	426.741
292.573	427.475
291.887	428.202
291.195	428.923
290.496	429.637
289.790	430.345
289.078	431.047
288.359	431.742
287.635	432.430
286.905	433.113
286.169	433.790
285.428	434.461
284.682	435.126
283.931	435.785
283.175	436.439
282.414	437.087
281.648	437.729
280.878	438.366
280.103	438.998
279.324	439.624
278.541	440.246
277.754	440.862
276.964	441.474
276.169	442.080
275.371	442.682
274.569	443.279
273.764	443.871
272.955	444.459
272.144	445.042
271.329	445.621
270.511	446.196
269.690	446.766
268.866	447.332
268.040	447.895
267.211	448.453
266.379	449.007
265.545	449.557
264.708	450.104
263.869	450.647
263.028	451.187
262.184	451.724
261.339	452.257
260.492	452.787
259.643	453.315
258.792	453.840
257.940	454.362
257.086	454.882
256.231	455.400
255.375	455.916
254.518	456.431
253.660	456.943
252.801	457.455
251.942	457.965
251.082	458.475
250.221	458.983
249.361	459.492
248.500	460.000
