 ,Value
1,3503.278
2,3555.922
3,3627.388
4,3630.232
5,3601.144
6,3588.709
7,3550.584
8,3470.241
9,3480.434
10,3468.151
11,3489.492
12,3452.823
13,3483.126
14,3482.979
15,3411.447
16,3474.568
17,3415.116
18,3451.980
19,3482.869
20,3450.834
21,3458.809
22,3469.553
23,3421.219
24,3475.909
25,3428.362
26,3533.900
27,3489.092
28,3503.549
29,3519.923
30,3480.881
31,3411.636
32,3464.077
33,3470.806
34,3393.718
35,3478.039
36,3456.891
37,3547.447
38,3508.028
39,3412.936
40,3462.885
41,3415.742
42,3436.174
43,3437.634
44,3486.876
45,3472.539
46,3472.665
47,3515.059
48,3488.661
49,3420.358
50,3443.090
51,3380.179
52,3459.455
53,3469.565
54,3447.012
55,3422.402
56,3420.395
57,3517.991
58,3506.420
59,3462.927
60,3415.072
61,3459.188
62,3463.900
63,3501.790
64,3578.312
65,3526.092
66,3509.083
67,3520.902
68,3486.927
69,3565.034
70,3534.297
71,3481.386
72,3490.562
73,3511.688
74,3487.893
75,3417.821
76,3570.051
77,3485.609
78,3439.464
79,3420.538
80,3499.041
81,3504.800
82,3487.464
83,3445.254
84,3494.748
85,3445.153
86,3472.267
87,3441.234
88,3484.621
89,3434.058
90,3485.819
91,3567.455
92,3503.459
93,3458.028
94,3536.977
95,3458.813
96,3442.239
97,3419.400
98,3400.732
99,3454.224
100,3441.566
101,3454.632
102,3431.037
103,3423.081
104,3426.262
105,3433.482
106,3523.940
107,3519.919
108,3422.258
109,3452.849
110,3502.781
111,3489.083
112,3407.105
113,3426.649
114,3437.092
115,3521.275
116,3468.301
117,3489.218
118,3406.548
119,3430.424
120,3522.906
121,3517.728
122,3456.987
123,3468.191
124,3443.315
125,3402.687
126,3430.140
127,3403.993
