 ,Value
1,3436.620
2,3439.050
3,3485.132
4,3507.825
5,3467.103
6,3489.540
7,3446.452
8,3438.301
9,3490.565
10,3499.659
11,3539.251
12,3538.740
13,3530.874
14,3514.196
15,3475.183
16,3469.517
17,3491.240
18,3535.636
19,3501.127
20,3551.980
21,3564.804
22,3539.625
23,3548.248
24,3449.818
25,3469.851
26,3528.486
27,3488.895
28,3501.456
29,3448.515
30,3450.340
31,3508.521
32,3448.810
33,3495.683
34,3502.065
35,3483.977
36,3511.441
37,3523.426
38,3454.459
39,3499.023
40,3471.196
41,3525.648
42,3535.469
43,3472.619
44,3423.404
45,3430.757
46,3468.638
47,3469.860
48,3414.801
49,3463.780
50,3474.069
51,3450.882
52,3507.288
53,3486.778
54,3468.747
55,3484.117
56,3479.246
