 ,Value
1,3438.055
2,3496.273
3,3473.351
4,3486.996
5,3536.548
6,3481.100
7,3496.458
8,3485.917
9,3539.655
10,3530.381
11,3480.094
12,3553.119
13,3582.483
14,3540.448
15,3457.638
16,3476.791
17,3476.741
18,3492.687
19,3563.694
20,3523.149
21,3610.966
22,3639.696
23,3513.424
24,3492.835
25,3539.968
26,3569.824
27,3505.136
28,3415.559
29,3482.906
30,3543.827
31,3477.328
32,3410.459
33,3507.060
34,3516.390
35,3516.091
36,3537.300
37,3517.199
38,3446.368
39,3455.839
40,3499.517
41,3412.658
42,3356.811
43,3391.396
44,3485.714
45,3413.809
46,3517.120
47,3593.410
48,3514.768
49,3492.477
50,3428.156
51,3527.512
52,3461.835
53,3489.588
54,3554.064
55,3519.000
56,3472.758
