 ,Value
1,3424.884
2,3461.069
3,3480.075
4,3497.972
5,3560.806
6,3541.749
7,3437.598
8,3457.300
9,3490.965
10,3489.130
11,3439.445
12,3453.020
13,3526.072
14,3512.378
15,3461.889
16,3526.927
17,3496.841
18,3491.087
19,3469.170
20,3467.930
21,3478.969
22,3499.583
23,3480.940
24,3502.722
25,3493.802
26,3488.671
27,3517.970
28,3513.828
29,3459.294
30,3496.168
31,3471.296
32,3490.064
33,3493.187
34,3448.850
35,3413.196
36,3465.634
37,3400.834
38,3446.406
39,3480.684
40,3454.610
41,3460.552
42,3498.585
43,3493.608
44,3453.393
45,3496.676
46,3503.349
47,3552.474
48,3514.378
49,3524.767
50,3534.140
51,3445.719
52,3444.919
53,3533.201
54,3538.376
55,3432.862
56,3503.958
