 ,Value
1,3296.651
2,3330.783
3,3297.669
4,3291.542
5,3276.872
6,3344.008
7,3311.681
8,3308.354
9,3288.693
10,3303.930
11,3260.069
12,3311.709
13,3326.981
14,3299.706
15,3313.798
16,3331.765
17,3305.794
18,3255.891
19,3322.530
20,3305.957
21,3310.907
22,3307.359
23,3291.839
24,3324.321
25,3350.059
26,3340.960
27,3378.736
28,3353.684
29,3329.886
30,3331.283
31,3329.011
32,3351.731
33,3333.746
34,3351.865
35,3360.901
36,3368.251
37,3329.955
38,3320.231
39,3376.034
40,3388.609
41,3418.355
42,3418.313
43,3385.604
44,3376.437
45,3395.276
46,3409.142
47,3414.499
48,3369.573
49,3375.696
50,3340.630
51,3344.461
52,3349.643
53,3340.710
54,3327.464
55,3378.542
56,3387.909
57,3372.237
58,3341.525
59,3345.583
60,3370.867
61,3335.526
62,3306.604
63,3333.607
64,3319.725
65,3326.921
66,3343.862
67,3311.073
68,3324.569
69,3317.691
70,3344.223
71,3320.708
72,3323.226
73,3365.105
74,3362.629
75,3332.754
76,3355.974
77,3326.920
78,3343.716
79,3384.013
80,3365.638
81,3350.856
82,3371.150
83,3373.875
84,3353.013
85,3344.867
86,3337.569
87,3353.143
88,3375.074
89,3371.774
90,3361.859
