 ,Value
1,3222.809
2,3223.462
3,3216.581
4,3210.443
5,3221.379
6,3212.660
7,3227.080
8,3255.560
9,3242.021
10,3213.255
11,3222.438
12,3186.430
13,3202.783
14,3230.459
15,3240.883
16,3199.300
17,3215.892
18,3231.032
19,3266.658
20,3248.448
21,3246.256
22,3219.308
23,3229.249
24,3239.073
25,3224.134
26,3255.404
27,3234.374
28,3233.242
29,3236.300
30,3244.505
31,3229.290
32,3226.482
33,3248.578
34,3220.363
35,3210.449
36,3236.396
37,3220.243
38,3208.756
39,3221.787
40,3223.957
41,3226.003
42,3241.436
43,3218.496
44,3188.614
45,3209.495
46,3222.654
47,3204.245
48,3232.769
49,3238.404
50,3232.550
51,3231.209
52,3237.923
53,3258.900
54,3223.163
55,3243.550
56,3262.468
57,3246.547
58,3193.318
59,3245.017
60,3227.330
61,3214.223
62,3204.028
63,3215.998
64,3237.260
65,3250.548
66,3222.713
67,3247.491
68,3222.060
69,3237.888
70,3231.387
71,3245.196
72,3228.845
73,3272.004
74,3219.973
75,3232.063
76,3204.388
77,3222.292
78,3245.405
79,3286.738
80,3217.715
81,3219.615
82,3220.237
83,3232.807
84,3230.536
85,3252.535
86,3242.265
