 ,Value
1,3214.711
2,3216.602
3,3247.319
4,3224.390
5,3214.914
6,3276.743
7,3214.831
8,3233.605
9,3212.543
10,3238.078
11,3242.280
12,3238.612
13,3222.199
14,3218.741
15,3252.168
16,3216.210
17,3216.882
18,3215.526
19,3208.051
20,3229.124
21,3263.608
22,3255.618
23,3231.245
24,3235.234
25,3263.657
26,3225.480
27,3235.767
28,3232.199
29,3203.241
30,3242.404
31,3253.287
32,3235.321
33,3215.634
34,3229.243
35,3241.964
36,3254.597
37,3215.298
38,3237.403
39,3250.527
40,3253.442
41,3273.207
42,3250.796
43,3266.856
44,3218.546
45,3262.797
46,3285.637
47,3238.303
48,3252.244
49,3240.857
50,3206.154
51,3244.536
52,3228.144
53,3206.413
54,3223.540
55,3265.024
56,3234.908
57,3217.970
58,3238.787
59,3245.128
60,3196.961
61,3213.946
62,3219.048
63,3230.104
64,3227.366
65,3248.983
66,3198.817
67,3225.875
68,3262.031
69,3246.219
70,3230.879
71,3222.648
72,3193.168
73,3185.572
74,3208.736
75,3247.227
