X	Y
668.000	342.000
668.196	342.986
668.392	343.973
668.588	344.959
668.786	345.945
668.985	346.931
669.186	347.916
669.389	348.901
669.594	349.885
669.802	350.869
670.013	351.852
670.228	352.835
670.447	353.816
670.669	354.797
670.897	355.776
671.130	356.755
671.368	357.732
671.612	358.707
671.863	359.681
672.120	360.653
672.385	361.623
672.657	362.591
672.938	363.557
673.227	364.520
673.526	365.480
673.834	366.437
674.153	367.391
674.483	368.341
674.825	369.287
675.178	370.228
675.545	371.164
675.924	372.096
676.318	373.021
676.727	373.940
677.151	374.852
677.591	375.756
678.047	376.652
678.521	377.539
679.013	378.416
679.522	379.283
680.049	380.140
680.591	380.986
681.149	381.823
681.722	382.649
682.309	383.466
682.910	384.272
683.524	385.068
684.150	385.855
684.788	386.632
685.437	387.401
686.096	388.160
686.764	388.912
687.441	389.655
688.127	390.391
688.820	391.120
689.520	391.842
690.226	392.558
690.937	393.268
691.654	393.974
692.375	394.674
693.100	395.371
693.829	396.065
694.560	396.755
695.293	397.443
696.028	398.130
696.764	398.815
697.500	399.500
