 ,Value
1,4113.966
2,3973.947
3,4034.876
4,4141.999
5,4090.488
6,4035.433
7,4073.232
8,4217.314
9,4188.349
10,4167.040
11,4099.801
12,4056.616
13,4128.478
14,4155.944
15,4127.503
16,4259.148
17,4216.325
18,4246.889
19,4199.644
20,4214.604
21,4233.388
22,4253.522
23,4199.334
24,4151.516
25,4192.741
26,4164.497
27,4136.910
28,4300.730
29,4261.497
30,4238.291
31,4303.043
32,4276.743
33,4167.534
34,4255.721
35,4254.061
36,4251.056
37,4324.846
38,4194.851
39,4217.209
40,4309.785
41,4331.141
42,4285.693
43,4214.501
44,4219.449
45,4115.023
46,4200.955
47,4106.499
48,4103.647
49,4045.687
50,4061.453
51,3999.760
52,4061.443
53,4059.056
54,4114.309
55,4092.880
56,4064.444
57,4080.782
58,4088.921
59,4094.824
60,4172.613
61,4164.935
62,4128.133
63,4124.015
64,4209.796
65,4329.790
66,4220.948
67,4206.104
68,4170.470
69,4273.107
70,4343.291
71,4200.861
72,4183.785
73,4196.395
74,4142.911
75,4170.063
76,4150.089
77,4128.379
78,4213.756
79,4137.909
80,4099.253
81,4238.890
82,4266.122
83,4354.265
84,4395.835
85,4427.670
86,4492.386
87,4497.160
88,4584.269
89,4582.450
90,4455.870
91,4562.909
92,4513.602
93,4493.254
94,4549.326
95,4466.638
96,4372.192
97,4306.979
98,4251.402
99,4273.773
100,4320.149
101,4278.463
102,4207.439
103,4187.237
104,4157.158
105,4164.948
106,4174.932
107,4202.007
108,4179.045
109,4116.543
