 ,Value
1,4898.455
2,4829.367
3,5073.569
4,5126.280
5,5043.624
6,5022.905
7,5004.250
8,5065.768
9,5059.807
10,4896.091
11,4710.027
12,4882.081
13,4718.323
14,4802.600
15,4817.055
16,4789.770
17,4783.805
18,4886.287
19,4944.183
20,4632.605
21,4794.499
22,4774.842
23,4750.020
24,4605.241
25,4681.615
26,4587.934
27,4706.368
28,4550.514
29,4688.720
30,4688.118
31,4747.801
32,4688.368
33,4902.936
34,4872.551
35,4826.473
36,4984.407
37,4830.506
38,4785.380
39,4713.202
40,4796.739
41,4729.436
42,4716.525
43,4774.522
44,4739.585
45,4738.831
46,4827.325
47,4956.252
48,4941.193
49,4869.422
50,4828.324
51,4631.768
52,4685.141
53,4775.814
54,4764.419
55,4728.832
56,4613.709
57,4574.254
58,4548.155
59,4621.975
60,4687.309
61,4671.392
62,4664.497
63,4811.855
64,4712.464
65,4806.837
66,4657.178
67,4839.130
68,4820.083
69,4788.998
70,4691.090
71,4715.134
72,4756.611
73,4818.036
74,4827.969
75,4769.556
76,4724.177
77,4644.119
78,4663.008
79,4643.068
80,4622.291
81,4511.044
82,4494.991
83,4585.205
84,4583.127
85,4453.682
86,4601.849
87,4745.211
88,4745.696
89,4694.811
90,4645.581
91,4635.153
92,4676.329
93,4524.981
94,4580.734
95,4563.314
96,4638.821
97,4580.139
98,4634.941
99,4637.929
100,4635.476
101,4720.821
102,4673.987
103,4753.250
104,4755.190
105,4700.329
106,4781.020
107,4840.041
108,4726.447
109,4691.704
110,4749.376
111,4691.792
112,4712.497
113,4700.988
114,4759.476
115,4661.848
116,4844.054
117,4731.880
118,4580.166
119,4689.893
120,4663.439
