 ,Value
1,4536.415
2,4544.217
3,4618.169
4,4615.997
5,4612.789
6,4591.348
7,4594.574
8,4671.945
9,4548.840
10,4466.032
11,4392.414
12,4520.753
13,4543.893
14,4558.296
15,4635.955
16,4605.699
17,4489.759
18,4548.738
19,4557.998
20,4615.469
21,4632.008
22,4588.853
23,4502.332
24,4553.460
25,4586.804
26,4616.526
27,4526.238
28,4536.830
29,4533.469
30,4451.172
31,4612.888
32,4606.698
33,4482.712
34,4439.964
35,4539.461
36,4481.768
37,4460.373
38,4525.656
39,4516.152
40,4500.067
41,4429.035
42,4519.805
43,4472.626
44,4439.358
45,4458.017
46,4433.544
47,4426.685
48,4457.737
49,4540.967
50,4590.129
51,4553.955
52,4630.089
53,4636.887
54,4530.764
55,4434.617
56,4416.318
57,4299.493
58,4365.359
59,4429.159
60,4309.079
61,4363.395
62,4461.733
63,4449.259
64,4337.054
65,4323.419
66,4386.476
67,4459.233
68,4517.093
69,4353.797
70,4405.790
71,4347.646
72,4340.223
73,4315.676
74,4223.298
75,4231.729
76,4364.491
77,4352.239
78,4290.816
79,4304.284
80,4248.221
81,4321.875
82,4318.070
83,4424.189
84,4387.974
85,4314.575
86,4548.014
87,4399.345
88,4443.290
89,4353.896
90,4380.541
91,4383.300
92,4325.550
93,4321.168
94,4491.243
95,4553.496
96,4375.294
97,4547.293
98,4578.078
99,4501.729
100,4563.118
101,4521.102
102,4536.653
103,4409.738
104,4534.825
105,4509.006
106,4609.538
107,4642.584
108,4480.033
109,4550.621
110,4620.112
111,4600.600
112,4680.035
113,4840.197
114,4789.367
115,4752.779
116,4829.913
117,4822.889
118,4606.218
119,4669.123
