 ,Value
1,3910.321
2,3840.291
3,3877.334
4,4008.195
5,3956.100
6,3900.477
7,3901.387
8,3971.443
9,4064.359
10,4024.648
11,3977.290
12,4028.904
13,4006.289
14,3919.526
15,4030.567
16,4023.254
17,4075.695
18,4030.045
19,3944.836
20,3912.088
21,3964.087
22,3956.679
23,3867.382
24,3914.813
25,3908.621
26,3992.236
27,3974.707
28,3898.510
29,3900.587
30,3925.396
31,3966.017
32,3980.792
33,3918.580
34,3834.825
35,3963.180
36,3883.934
37,3892.055
38,3868.370
39,3900.455
40,3999.659
41,3900.439
42,3823.011
43,3909.156
44,3921.896
45,3876.304
46,3977.670
47,3802.680
48,3919.329
49,3861.118
50,3924.255
51,3944.633
52,3924.152
53,3856.925
54,3899.536
55,3898.481
56,3958.202
57,3959.256
58,3997.968
59,3973.479
60,4010.676
61,3931.159
62,4031.365
63,3975.742
64,3997.644
65,3920.762
66,4012.092
67,3915.746
68,3985.859
69,4085.246
70,4140.907
71,4026.111
72,4135.171
73,4068.408
74,3973.349
75,3981.416
76,3996.328
77,4003.221
78,3965.675
79,3974.652
