 ,Value
1,4258.129
2,4270.731
3,4317.028
4,4447.433
5,4359.049
6,4241.224
7,4291.904
8,4315.238
9,4389.761
10,4356.762
11,4402.600
12,4379.044
13,4427.508
14,4349.124
15,4522.876
16,4599.892
17,4496.813
18,4490.629
19,4473.486
20,4484.215
21,4599.300
22,4646.239
23,4580.031
24,4431.481
25,4432.641
26,4528.925
27,4556.308
28,4463.101
29,4485.354
30,4566.338
31,4683.694
32,4648.496
33,4679.995
34,4714.524
35,4861.749
36,4686.815
37,4711.882
38,4595.776
39,4631.310
40,4435.004
41,4485.882
42,4586.559
43,4504.312
44,4486.797
45,4538.672
46,4594.914
47,4563.035
48,4497.568
49,4493.798
50,4495.779
51,4518.232
52,4559.058
53,4521.370
54,4405.093
55,4455.669
56,4508.515
57,4556.135
58,4385.251
59,4505.221
60,4505.400
61,4535.597
62,4515.126
63,4427.996
64,4367.667
65,4467.321
66,4487.226
67,4529.325
68,4416.290
69,4405.148
70,4427.316
71,4509.828
72,4489.978
73,4420.951
74,4333.462
75,4464.957
76,4443.260
77,4396.004
78,4323.149
79,4353.013
80,4375.306
81,4319.004
82,4316.270
83,4307.173
84,4274.311
85,4335.202
86,4396.918
87,4226.363
88,4241.875
89,4328.426
90,4268.005
91,4262.048
92,4243.360
93,4240.656
94,4311.376
95,4361.035
96,4353.878
97,4391.993
98,4265.240
99,4201.085
100,4320.703
101,4359.888
102,4344.859
103,4598.757
104,4618.571
105,4562.130
106,4581.924
107,4800.917
108,4643.958
109,4586.454
110,4625.505
111,4766.477
112,4550.370
113,4773.903
114,4827.834
115,4852.177
116,4783.081
117,4580.846
118,4920.387
119,4738.841
120,4652.270
121,4667.486
122,4677.250
123,4628.722
124,4626.353
125,4573.573
126,4600.319
127,4589.100
128,4601.390
129,4468.784
130,4509.478
131,4424.806
132,4411.892
133,4444.357
134,4591.376
