 ,Value
1,3856.773
2,3875.421
3,3938.311
4,3915.622
5,3969.994
6,3909.090
7,3972.445
8,3959.516
9,4001.258
10,3930.088
11,3935.889
12,3972.226
13,3905.980
14,3950.785
15,3963.836
16,3884.678
17,3917.374
18,4027.233
19,3915.496
20,3828.633
21,3866.320
22,3884.270
23,3987.296
24,3877.811
25,3881.493
26,3849.124
27,3905.629
28,3979.489
29,3962.900
30,3955.606
31,3977.769
32,3968.292
33,4009.373
34,3970.113
35,4076.746
36,3938.552
37,3946.017
38,3859.418
39,3921.190
40,3867.286
41,3944.461
42,3931.000
43,3875.287
44,3922.625
45,4052.001
46,3981.886
47,4008.065
48,3900.716
49,3975.354
50,3938.666
51,3917.374
52,3952.918
53,3973.742
54,3922.339
55,3975.608
56,3948.314
57,4000.559
58,4008.904
59,3961.903
60,3921.424
61,3953.111
62,4014.755
63,4017.348
64,3975.376
65,3920.435
66,3939.595
67,3971.736
68,3955.257
69,3907.427
70,3996.039
71,3979.893
72,4010.329
73,3983.939
74,3953.416
75,4046.682
76,4082.644
77,4146.544
78,4094.171
79,4015.729
