 ,Value
1,3981.894
2,4035.789
3,4114.915
4,4123.791
5,4054.130
6,4080.178
7,4036.800
8,4044.537
9,3944.755
10,3961.632
11,3995.750
12,4044.326
13,4022.649
14,3998.634
15,4024.305
16,4124.291
17,4147.375
18,4136.475
19,4161.479
20,4120.850
21,3922.294
22,3929.607
23,3915.848
24,3957.525
25,4007.790
26,4016.253
27,4071.049
28,4033.256
29,4006.526
30,3935.149
31,4001.301
32,3923.665
33,3934.469
34,3921.134
35,4038.318
36,3892.391
37,3824.062
38,3826.607
39,3939.930
40,3855.356
41,3878.325
42,3868.346
43,3950.730
44,3994.259
45,3980.961
46,4016.252
47,3938.884
48,3974.760
49,3906.389
50,3947.444
51,3879.941
52,4030.959
53,4042.450
54,3925.880
55,3983.699
56,3881.894
57,3954.098
58,3930.176
59,3982.524
60,3979.657
61,3933.027
62,4004.496
63,3954.895
64,4005.370
65,4100.457
66,3936.824
67,4005.657
68,3989.688
69,4039.249
70,3985.916
71,3975.780
72,4098.380
73,4047.689
