 ,Value
1,4075.101
2,3972.484
3,4193.426
4,4107.523
5,4331.858
6,4221.940
7,4177.313
8,4227.977
9,4203.568
10,4275.135
11,4281.485
12,4329.462
13,4251.849
14,4245.719
15,4299.018
16,4252.538
17,4189.920
18,4281.736
19,4088.549
20,4198.291
21,4202.887
22,4171.423
23,4211.611
24,4010.391
25,3977.107
26,4075.765
27,4053.591
28,4164.935
29,4044.391
30,4105.927
31,4011.165
32,4007.245
33,3986.164
34,4045.659
35,4006.545
36,3932.824
37,3961.596
38,3973.949
39,4039.449
40,4104.118
41,4141.617
42,4048.713
43,4044.376
44,4086.546
45,4099.457
46,4120.472
47,4044.239
48,4144.402
49,4140.857
50,4117.688
51,4068.516
52,4059.810
53,4036.995
54,4077.270
55,4106.096
56,4110.563
57,4057.922
58,4040.719
59,4031.108
60,3982.274
61,4004.660
62,4119.599
63,4117.147
64,4056.903
65,4023.293
66,3971.322
67,3987.159
68,4075.965
69,4063.924
70,4015.721
71,3979.845
72,4029.083
73,4075.974
